Country	Onshore or Offshore	Assessment Unit Code	Assessment Unit Name	Field Type	Percent of Assessed Volume Allocated to this Area	Units for Minimum Field Size	Minimum Field Size	Probability	Oil F95 (MMBO)	Oil F50 (MMBO)	Oil F5 (MMBO)	Oil Mean (MMBO)	Gas F95 (BCFG)	Gas F50 (BCFG)	Gas F5 (BCFG)	Gas Mean (BCFG)	NGL F95 (MMBNGL)	NGL F50 (MMBNGL)	NGL F5 (MMBNGL)	NGL Mean (MMBNGL)
Italy	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	4554.855232	11315.51521	22487.61171	12186.12464	12.48005925	51.93050565	156.1885396	63.65153453
Italy	offshore	NA	offshore total	oil	NA	NA	NA	1	2.663699796	9.615911198	22.01222347	10.66342178	4.970159111	18.65584662	46.65978742	21.33673892	0.120333632	0.468349342	1.247061348	0.547115245
Italy	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1650.106013	12185.61459	37216.30294	14271.88655	2.9655484	351.0512524	1380.950116	451.8700972
Italy	NA	NA	total	oil	NA	NA	NA	1	41.45444713	302.8960899	937.8037593	371.1439606	86.18552507	644.2061093	2124.028317	813.8930134	4.80051924	36.87400949	130.6651383	48.16456024
Italy	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	6204.961244	23501.1298	59703.91465	26458.0112	15.44560765	402.9817581	1537.138655	515.5216318
Joint Thailand/Malaysia	onshore	NA	onshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Joint Thailand/Malaysia	onshore	NA	onshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Joint Thailand/Malaysia	offshore	NA	offshore total	oil	NA	NA	NA	1	25.76034992	83.11358773	182.740284	91.3267239	114.9043335	387.6887088	931.1765375	438.078304	1.502503647	5.279639569	13.67266279	6.12541728
Joint Thailand/Malaysia	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	492.332231	1538.753383	3157.174088	1652.460844	9.175257187	29.87800604	67.56812527	33.06252221
Joint Thailand/Malaysia	NA	NA	total	oil	NA	NA	NA	1	25.76034992	83.11358773	182.740284	91.3267239	114.9043335	387.6887088	931.1765375	438.078304	1.502503647	5.279639569	13.67266279	6.12541728
Joint Thailand/Malaysia	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	492.332231	1538.753383	3157.174088	1652.460844	9.175257187	29.87800604	67.56812527	33.06252221
Jordan	onshore	NA	onshore total	oil	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	0	0	0
Jordan	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	795.5121018	2345.104582	4267.502089	2422.488542	62.62369142	186.2214018	347.5810677	193.7102311
Jordan	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Jordan	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Jordan	NA	NA	total	oil	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	0	0	0
Jordan	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	795.5121018	2345.104582	4267.502089	2422.488542	62.62369142	186.2214018	347.5810677	193.7102311
Kazakhstan	onshore	NA	onshore total	oil	NA	NA	NA	1	2617.225662	7293.874144	15393.41851	7930.598938	4018.732632	11631.24809	26303.74536	12951.68567	219.8616184	673.669728	1639.925224	767.6709938
Kazakhstan	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	7085.849812	23199.82352	53059.18656	25634.54192	255.2545183	958.2705145	2513.823117	1110.136883
Kazakhstan	offshore	NA	offshore total	oil	NA	NA	NA	1	3594.786868	11814.9991	27512.71921	13163.40819	6732.356529	22554.11158	55162.04549	25657.72243	370.2780664	1313.697096	3429.162654	1525.143693
Kazakhstan	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1836.696664	7266.113156	17470.53034	8011.466709	42.838874	156.6602552	418.8789615	182.7694569
Kazakhstan	NA	NA	total	oil	NA	NA	NA	1	6212.01253	19108.87325	42906.13772	21094.00712	10751.08916	34185.35967	81465.79084	38609.4081	590.1396847	1987.366824	5069.087878	2292.814686
Kazakhstan	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	8922.546476	30465.93667	70529.7169	33646.00863	298.0933923	1114.93077	2932.702078	1292.90634
Kuwait	onshore	NA	onshore total	oil	NA	NA	NA	1	503.3200455	1505.697871	2963.30361	1592.534734	482.0366157	1505.833294	3248.87409	1639.848139	12.75769179	41.68619487	93.82707292	45.95593017
Kuwait	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	390.1271332	1102.149407	2078.18627	1152.157287	15.86458725	46.97449454	98.02253082	50.66052024
Kuwait	offshore	NA	offshore total	oil	NA	NA	NA	1	712.0822583	2120.968244	4193.557778	2247.320689	660.653325	2055.598021	4482.100875	2247.493603	15.64311683	50.72583364	115.6638882	56.19570988
Kuwait	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	329.4706038	820.3833792	1602.101731	875.4378646	13.2584765	35.06920959	75.53640892	38.50055898
Kuwait	NA	NA	total	oil	NA	NA	NA	1	1215.402304	3626.666115	7156.861388	3839.855423	1142.689941	3561.431315	7730.974965	3887.341743	28.40080862	92.41202851	209.4909611	102.15164
Kuwait	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	719.597737	1922.532786	3680.288001	2027.595152	29.12306375	82.04370413	173.5589397	89.16107922
Libya	onshore	NA	onshore total	oil	NA	NA	NA	1	2407.240229	6155.248772	11834.72779	6577.993536	1764.083077	5324.012928	12279.48114	5960.335945	91.26354724	262.1179665	604.0139777	294.2035169
Libya	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	2580.960376	6360.524107	12748.43529	6845.262132	97.93532491	276.6813659	622.0493668	307.8934802
Libya	offshore	NA	offshore total	oil	NA	NA	NA	1	515.5366172	1262.694348	3513.596512	1692.593883	536.0513485	1522.26067	9903.068945	3571.637493	26.14931703	70.1034865	547.0040035	190.7866289
Libya	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	829.3418162	2232.077151	12243.05984	4731.445501	20.35949282	51.83409618	340.99034	125.855003
Libya	NA	NA	total	oil	NA	NA	NA	1	2922.776846	7417.94312	15348.3243	8270.587419	2300.134425	6846.273598	22182.55009	9531.973438	117.4128643	332.221453	1151.017981	484.9901458
Libya	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	3410.302192	8592.601259	24991.49513	11576.70763	118.2948177	328.5154621	963.0397068	433.7484833
Malaysia	onshore	NA	onshore total	oil	NA	NA	NA	1	21.78260266	68.75635233	145.8817918	74.56647934	53.1242341	172.8606375	399.6317321	192.8964563	2.93969564	10.09142487	25.28525845	11.57703522
Malaysia	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	70.77249404	224.2561182	493.372997	245.8247031	2.853317412	9.567093348	22.96721815	10.81570866
Malaysia	offshore	NA	offshore total	oil	NA	NA	NA	1	868.8629246	2742.38322	5781.084454	2967.26137	2670.156625	8816.206233	20434.47517	9834.46004	98.85188529	339.7067136	841.5740746	387.5645942
Malaysia	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	12552.18328	37131.04009	75869.96382	39900.86783	260.9573134	828.1475593	1886.267001	919.5417263
Malaysia	NA	NA	total	oil	NA	NA	NA	1	890.6455272	2811.139572	5926.966246	3041.827849	2723.280859	8989.06687	20834.1069	10027.3565	101.7915809	349.7981384	866.8593331	399.1416294
Malaysia	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	12622.95578	37355.2962	76363.33682	40146.69254	263.8106308	837.7146526	1909.234219	930.357435
Malta	onshore	NA	onshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Malta	onshore	NA	onshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Malta	offshore	NA	offshore total	oil	NA	NA	NA	1	8.626700043	32.70184793	75.66636207	36.27109875	16.17684341	63.28692791	160.7430819	72.58798965	0.234614541	0.937940838	2.463420868	1.088859621
Malta	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	26.41987794	118.066842	286.304904	132.5857378	0.250404608	1.143450115	3.017969753	1.324527127
Malta	NA	NA	total	oil	NA	NA	NA	1	8.626700043	32.70184793	75.66636207	36.27109875	16.17684341	63.28692791	160.7430819	72.58798965	0.234614541	0.937940838	2.463420868	1.088859621
Malta	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	26.41987794	118.066842	286.304904	132.5857378	0.250404608	1.143450115	3.017969753	1.324527127
Mauritania	onshore	NA	onshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Mauritania	onshore	NA	onshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Mauritania	offshore	NA	offshore total	oil	NA	NA	NA	1	4.803653664	37.09274712	133.2029849	48.72930669	10.12387424	79.04036343	299.9967991	107.0993992	0.579352614	4.611040192	18.42400162	6.418422476
Mauritania	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	25.6822684	128.4511479	395.6704174	158.2487763	1.072774639	5.495306171	18.0614223	6.971382777
Mauritania	NA	NA	total	oil	NA	NA	NA	1	4.803653664	37.09274712	133.2029849	48.72930669	10.12387424	79.04036343	299.9967991	107.0993992	0.579352614	4.611040192	18.42400162	6.418422476
Mauritania	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	25.6822684	128.4511479	395.6704174	158.2487763	1.072774639	5.495306171	18.0614223	6.971382777
Mexico	onshore	NA	onshore total	oil	NA	NA	NA	1	2368.057974	7317.433323	14321.73438	7706.793327	4096.568118	13165.80379	28284.22534	14273.76115	228.2450341	766.194459	1792.553103	856.4792639
Mexico	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1228.628688	5476.068631	13828.40929	6261.837242	50.44275367	233.7214472	636.8086458	275.1798207
Mexico	offshore	NA	offshore total	oil	NA	NA	NA	1	3606.603984	11285.33218	25918.55802	12861.8014	5780.674176	18690.78426	47680.20664	22153.73315	322.1875412	1088.841771	3001.066308	1329.895651
Mexico	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	800.9780013	5430.429435	16181.34944	6582.342972	33.45971433	231.9972327	738.5484038	289.2831638
Mexico	NA	NA	total	oil	NA	NA	NA	1	5974.661958	18602.7655	40240.2924	20568.59472	9877.242294	31856.58805	75964.43199	36427.4943	550.4325752	1855.03623	4793.619411	2186.374915
Mexico	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	2029.606689	10906.49807	30009.75873	12844.18021	83.902468	465.7186799	1375.35705	564.4629845
Morocco	onshore	NA	onshore total	oil	NA	NA	NA	0.4	0	0	15.93456601	3.792153596	0	0	61.46583535	14.19992396	0	0	3.751713315	0.853827213
Morocco	onshore	NA	onshore total	gas	NA	NA	NA	0.4	NA	NA	NA	NA	0	0	377.1011123	91.56873922	0	0	18.58550829	4.400071531
Morocco	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Morocco	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Morocco	NA	NA	total	oil	NA	NA	NA	0.4	0	0	15.93456601	3.792153596	0	0	61.46583535	14.19992396	0	0	3.751713315	0.853827213
Morocco	NA	NA	total	gas	NA	NA	NA	0.4	NA	NA	NA	NA	0	0	377.1011123	91.56873922	0	0	18.58550829	4.400071531
Myanmar	onshore	NA	onshore total	oil	NA	NA	NA	1	86.96940405	519.9702854	1396.851936	602.1623255	239.2823311	1470.333666	4325.896293	1765.915731	13.54919576	85.52893561	268.8445158	106.0384615
Myanmar	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1789.836625	6821.086501	15818.13332	7569.348522	32.69368868	140.5624818	369.3226419	163.0488747
Myanmar	offshore	NA	offshore total	oil	NA	NA	NA	1	17.48866747	109.0854284	304.4470766	128.3001227	120.542985	776.6873306	2355.264287	944.4352608	6.90175926	45.02303417	146.0179573	56.63980688
Myanmar	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	3883.429227	15051.0998	35807.81415	16864.62871	103.1354887	422.2534565	1092.487306	487.9663182
Myanmar	NA	NA	total	oil	NA	NA	NA	1	104.4580715	629.0557138	1701.299012	730.4624482	359.8253161	2247.020996	6681.16058	2710.350992	20.45095502	130.5519698	414.8624731	162.6782684
Myanmar	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	5673.265852	21872.1863	51625.94747	24433.97723	135.8291774	562.8159383	1461.809948	651.015193
Namibia	onshore	NA	onshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Namibia	onshore	NA	onshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Namibia	offshore	NA	offshore total	oil	NA	NA	NA	1	16.68442401	66.84384139	239.8176067	89.22658838	32.87806614	136.3952736	512.550428	186.8561719	1.818685471	7.933670859	31.20448771	11.11697805
Namibia	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	252.4672078	1136.130855	3180.703336	1346.728178	10.35808632	48.47462933	145.543036	59.24361646
Namibia	NA	NA	total	oil	NA	NA	NA	1	16.68442401	66.84384139	239.8176067	89.22658838	32.87806614	136.3952736	512.550428	186.8561719	1.818685471	7.933670859	31.20448771	11.11697805
Namibia	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	252.4672078	1136.130855	3180.703336	1346.728178	10.35808632	48.47462933	145.543036	59.24361646
Netherlands	onshore	NA	onshore total	oil	NA	NA	NA	1	5.771154509	16.82888681	36.89897828	18.50882727	4.770447699	14.69115669	35.19980528	16.66546014	0.008522234	0.029126477	0.081964556	0.035242597
Netherlands	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	753.8105038	1828.523207	3244.327957	1899.508029	1.336930759	3.605628626	8.056085772	4.009795826
Netherlands	offshore	NA	offshore total	oil	NA	NA	NA	1	107.0499381	277.852062	564.6686856	300.5201952	76.69614486	210.4904563	466.4966133	233.2528413	4.237657052	12.37725008	29.59497173	14.0257326
Netherlands	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1656.148977	5791.107341	13185.41967	6404.542074	39.50519061	121.2900284	285.0068356	136.7941562
Netherlands	NA	NA	total	oil	NA	NA	NA	1	112.8210926	294.6809488	601.5676639	319.0290225	81.46659256	225.181613	501.6964186	249.9183015	4.246179286	12.40637655	29.67693629	14.0609752
Netherlands	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	2409.959481	7619.630547	16429.74763	8304.050103	40.84212137	124.8956571	293.0629213	140.803952
Nigeria	onshore	NA	onshore total	oil	NA	NA	NA	1	7390.868286	15205.31637	23982.062	15396.0285	12045.28199	26703.55665	49499.1171	28152.34506	376.9290453	872.9858025	1710.522697	934.433635
Nigeria	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	14145.35463	26640.7863	40649.12223	26951.24098	853.3855498	1617.653463	2512.350185	1642.230684
Nigeria	offshore	NA	offshore total	oil	NA	NA	NA	1	8711.807209	21924.57035	36702.27887	22219.64264	14454.23093	38646.64144	75474.74591	40910.51622	456.7983544	1262.441723	2600.10469	1359.151616
Nigeria	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	12178.88104	26755.91765	43454.05639	27194.48612	730.5097996	1606.181898	2637.17347	1636.127099
Nigeria	NA	NA	total	oil	NA	NA	NA	1	16102.6755	37129.88672	60684.34086	37615.67113	26499.51293	65350.19809	124973.863	69062.86128	833.7273997	2135.427525	4310.627387	2293.585251
Nigeria	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	26324.23568	53396.70395	84103.17862	54145.7271	1583.895349	3223.835361	5149.523655	3278.357783
Norway	onshore	NA	onshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Norway	onshore	NA	onshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Norway	offshore	NA	offshore total	oil	NA	NA	NA	1	3424.086065	11642.03456	26329.27585	12881.38851	5622.275679	22380.92196	57142.17396	25762.93849	387.8472595	1644.233146	4531.228985	1942.231539
Norway	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	13619.72794	134096.3539	373945.7752	157272.6321	763.7123001	6581.126056	19392.83677	7910.673229
Norway	NA	NA	total	oil	NA	NA	NA	1	3424.086065	11642.03456	26329.27585	12881.38851	5622.275679	22380.92196	57142.17396	25762.93849	387.8472595	1644.233146	4531.228985	1942.231539
Norway	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	13619.72794	134096.3539	373945.7752	157272.6321	763.7123001	6581.126056	19392.83677	7910.673229
Oman	onshore	NA	onshore total	oil	NA	NA	NA	1	829.7567948	3034.491065	7259.58808	3412.702512	1631.141578	6042.466162	15196.98171	6922.935622	91.03932126	341.5525588	886.9423242	396.1985324
Oman	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	7089.262708	23569.01845	50192.90763	25512.93714	334.686994	1176.165062	2704.906541	1303.696904
Oman	offshore	NA	offshore total	oil	NA	NA	NA	1	7.877998313	33.15168618	86.62753524	38.48102084	44.41950007	193.2881215	545.509771	231.3167327	2.504105186	11.34307505	33.88669733	13.90279749
Oman	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	234.2245165	970.3881805	2288.071323	1079.254076	9.640861413	41.39150893	106.2179602	47.52186283
Oman	NA	NA	total	oil	NA	NA	NA	1	837.6347931	3067.642752	7346.215615	3451.183532	1675.561078	6235.754283	15742.49148	7154.252355	93.54342645	352.8956339	920.8290215	410.1013298
Oman	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	7323.487225	24539.40663	52480.97895	26592.19122	344.3278555	1217.556571	2811.124502	1351.218767
Pakistan	onshore	NA	onshore total	oil	NA	NA	NA	1	86.76482213	230.2958672	464.6162222	247.5399916	176.1145593	492.6659131	1082.692586	543.7854128	9.758471929	28.8025847	68.70986017	32.64428853
Pakistan	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	6897.28427	20937.57527	45428.36146	22925.96086	227.7690699	716.3772658	1659.911153	802.6703355
Pakistan	offshore	NA	offshore total	oil	NA	NA	NA	1	3.37784234	9.286010627	19.54955236	10.1354924	6.796990274	19.85124614	45.66811797	22.26048453	0.378950138	1.159658382	2.893635671	1.336098244
Pakistan	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	360.6082259	3172.629638	15855.03069	5113.618142	11.9082262	107.4047281	569.3292931	179.00794
Pakistan	NA	NA	total	oil	NA	NA	NA	1	90.14266447	239.5818778	484.1657746	257.675484	182.9115495	512.5171592	1128.360704	566.0458973	10.13742207	29.96224308	71.60349584	33.98038677
Pakistan	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	7257.892496	24110.2049	61283.39215	28039.579	239.6772961	823.7819939	2229.240446	981.6782754
Paraguay	onshore	NA	onshore total	oil	NA	NA	NA	1	53.02770282	645.0631062	2689.543872	902.4543641	130.40766	1604.06028	7197.830996	2342.636014	7.343377336	91.96339426	447.099617	140.4811069
Paraguay	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	151.1368967	1576.486972	6230.007107	2163.759799	5.377020256	56.16113602	238.4293632	80.02777211
Paraguay	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraguay	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Paraguay	NA	NA	total	oil	NA	NA	NA	1	53.02770282	645.0631062	2689.543872	902.4543641	130.40766	1604.06028	7197.830996	2342.636014	7.343377336	91.96339426	447.099617	140.4811069
Paraguay	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	151.1368967	1576.486972	6230.007107	2163.759799	5.377020256	56.16113602	238.4293632	80.02777211
Peru	onshore	NA	onshore total	oil	NA	NA	NA	1	587.0006797	1643.111307	3607.894366	1832.824532	225.997667	727.7260758	2085.192873	922.722304	8.258139	29.31007492	98.69623644	40.25500374
Peru	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	84.96202022	383.9675376	2993.366844	978.0204316	3.477834215	16.1290131	136.7709036	43.03657129
Peru	offshore	NA	offshore total	oil	NA	NA	NA	1	414.5302515	1401.850411	2812.14343	1482.93527	613.1944853	2151.680271	4729.822694	2345.414729	34.46543505	125.4894856	298.2407298	140.70821
Peru	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	481.4514479	1876.562572	4404.585471	2091.011886	19.70772722	80.22378523	203.4046861	91.96637813
Peru	NA	NA	total	oil	NA	NA	NA	1	1001.530931	3044.961719	6420.037796	3315.759801	839.1921522	2879.406347	6815.015567	3268.137033	42.72357405	154.7995605	396.9369663	180.9632137
Peru	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	566.4134681	2260.53011	7397.952316	3069.032317	23.18556143	96.35279833	340.1755897	135.0029494
Poland	onshore	NA	onshore total	oil	NA	NA	NA	1	65.11892521	189.3583387	398.8655188	206.1684919	174.8178836	536.6692412	1229.583081	599.3324574	9.693861782	31.27532375	77.69969641	35.90406344
Poland	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	745.8470699	2041.451739	4272.479837	2222.379868	7.209282224	22.0619008	51.38776468	24.76324236
Poland	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Poland	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Poland	NA	NA	total	oil	NA	NA	NA	1	65.11892521	189.3583387	398.8655188	206.1684919	174.8178836	536.6692412	1229.583081	599.3324574	9.693861782	31.27532375	77.69969641	35.90406344
Poland	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	745.8470699	2041.451739	4272.479837	2222.379868	7.209282224	22.0619008	51.38776468	24.76324236
Qatar	onshore	NA	onshore total	oil	NA	NA	NA	1	586.6582639	1514.114822	2782.229733	1577.736345	728.3560469	1936.855923	3720.821356	2047.648105	28.67326406	81.39035471	173.9311567	88.68047256
Qatar	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	6283.649718	14755.83241	26993.47142	15454.95252	250.7517548	631.2068534	1273.547194	679.681212
Qatar	offshore	NA	offshore total	oil	NA	NA	NA	1	723.3299239	1946.659695	3656.893921	2039.16587	1006.37241	2861.964332	5771.385033	3063.185081	44.33697691	135.5231817	303.6464069	149.6987629
Qatar	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	7753.562285	19483.91433	36824.1178	20534.06177	310.592496	833.3585254	1732.96703	903.1009525
Qatar	NA	NA	total	oil	NA	NA	NA	1	1309.988188	3460.774517	6439.123654	3616.902215	1734.728457	4798.820254	9492.206389	5110.833187	73.01024096	216.9135364	477.5775636	238.3792355
Qatar	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	14037.212	34239.74674	63817.58921	35989.01429	561.3442508	1464.565379	3006.514224	1582.782165
Romania	onshore	NA	onshore total	oil	NA	NA	NA	1	381.9851196	986.6763577	2035.676688	1072.978895	368.3022484	1041.491749	2377.760491	1165.840225	10.41535358	31.10489365	76.6020231	35.69146743
Romania	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1036.388836	3812.83532	8914.670616	4250.510471	22.29058864	80.68516228	200.7099316	92.10823794
Romania	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
Romania	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
Romania	NA	NA	total	oil	NA	NA	NA	1	381.9851196	986.6763577	2035.676688	1072.978895	368.3022484	1041.491749	2377.760491	1165.840225	10.41535358	31.10489365	76.6020231	35.69146743
Romania	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	1036.388836	3812.83532	8914.670616	4250.510471	22.29058864	80.68516228	200.7099316	92.10823794
Russia	onshore	NA	onshore total	oil	NA	NA	NA	1	22345.60502	61593.24882	125199.7818	66301.6961	39708.40352	121837.113	276980.4566	135424.1651	2205.826041	7104.305875	17475.71499	8119.217507
Russia	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	76758.6658	242596.594	513616.2324	262530.9602	2398.101706	8069.364857	18405.50874	8937.098946
Russia	offshore	NA	offshore total	oil	NA	NA	NA	1	2688.002852	10052.33139	22859.99532	11080.08763	8285.5705	36146.28777	91617.63344	41242.1431	467.6627446	2112.524191	5718.519387	2475.31799
Russia	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	185577.6429	664275.0797	1484470.142	729537.8411	4356.532638	16270.70145	39838.99547	18428.61846
Russia	NA	NA	total	oil	NA	NA	NA	1	25033.60787	71645.58021	148059.7771	77381.78372	47993.97402	157983.4008	368598.09	176666.3081	2673.488785	9216.830066	23194.23438	10594.5355
Russia	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	262336.3087	906871.6737	1998086.375	992068.8013	6754.634344	24340.06631	58244.50421	27365.71741
Saudi Arabia	onshore	NA	onshore total	oil	NA	NA	NA	1	25380.91467	71452.50431	140784.2348	75844.20849	29521.52078	97504.08098	227932.3373	109167.8017	1489.425327	5274.124374	13545.99668	6101.913824
Saudi Arabia	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	162249.3271	489884.6243	951831.925	515946.0309	12187.74948	37516.28604	78081.70489	40338.39645
Saudi Arabia	offshore	NA	offshore total	oil	NA	NA	NA	1	4011.864527	10791.86446	20121.52899	11248.7004	4594.395502	12714.07965	24828.28784	13440.1799	163.4209859	467.6062238	981.7413087	504.8728771
Saudi Arabia	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	15798.08029	40886.41484	75611.38981	42442.1465	654.692104	1809.327043	3645.657305	1926.451265
Saudi Arabia	NA	NA	total	oil	NA	NA	NA	1	29392.7792	82244.36877	160905.7638	87092.90889	34115.91628	110218.1606	252760.6252	122607.9816	1652.846313	5741.730598	14527.73799	6606.786701
Saudi Arabia	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	178047.4074	530771.0391	1027443.315	558388.1774	12842.44159	39325.61308	81727.3622	42264.84771
Senegal	onshore	NA	onshore total	oil	NA	NA	NA	1	0.991722047	7.65785747	27.49997108	10.06024396	2.090090166	16.31801052	61.93482303	22.1108437	0.119608282	0.951956685	3.80366485	1.325093672
Senegal	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	5.302145734	26.51894667	81.68679585	32.67071511	0.221476054	1.134514822	3.728809766	1.439253219
Senegal	offshore	NA	offshore total	oil	NA	NA	NA	1	3.966888187	30.63142988	109.9998843	40.24097584	8.360360663	65.27204206	247.7392921	88.44337479	0.478433126	3.807826739	15.2146594	5.30037469
Senegal	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	21.20858293	106.0757867	326.7471834	130.6828604	0.885904218	4.53805929	14.91523906	5.757012874
