Country	Onshore or Offshore	Assessment Unit Code	Assessment Unit Name	Field Type	Percent of Assessed Volume Allocated to this Area	Units for Minimum Field Size	Minimum Field Size	Probability	Oil F95 (MMBO)	Oil F50 (MMBO)	Oil F5 (MMBO)	Oil Mean (MMBO)	Gas F95 (BCFG)	Gas F50 (BCFG)	Gas F5 (BCFG)	Gas Mean (BCFG)	NGL F95 (MMBNGL)	NGL F50 (MMBNGL)	NGL F5 (MMBNGL)	NGL Mean (MMBNGL)
Kazakhstan	onshore	10160106	Suprasalt	oil	81	MMBO	3	1	954.0157942	2621.729143	5409.741141	2832.755769	1008.688391	3037.96438	7144.731679	3435.199608	56.33362371	177.5445739	450.8029532	205.8105057
Kazakhstan	onshore	10160106	Suprasalt	gas	72	BCFG	18	1	NA	NA	NA	NA	1687.55526	3869.300805	7187.273012	4099.041862	29.16261018	80.13033644	195.8147239	91.81038757
Kazakhstan	offshore	10160106	Suprasalt	oil	9	MMBO	3	1	106.0017549	291.3032382	601.082349	314.750641	112.0764879	337.5515977	793.8590754	381.6888453	6.259291523	19.72717487	50.08921702	22.86783397
Kazakhstan	offshore	10160106	Suprasalt	gas	8	BCFG	18	1	NA	NA	NA	NA	187.50614	429.9223117	798.5858903	455.4490958	3.24029002	8.903370716	21.75719155	10.20115417
Kazakhstan	onshore	11090201	South Mangyshlak (Entire)	oil	40	MMBO	3	1	121.5317676	245.8183542	448.5197902	260.5154706	150.1068088	359.0426476	821.0088105	405.7348488	5.860290899	14.31939371	33.27499273	16.2262341
Kazakhstan	onshore	11090201	South Mangyshlak (Entire)	gas	40	BCFG	18	1	NA	NA	NA	NA	208.4735459	466.4226021	898.815634	499.0715663	4.917158613	11.46936475	23.44279816	12.48080307
Kazakhstan	offshore	11090201	South Mangyshlak (Entire)	oil	60	MMBO	3	1	182.2976514	368.7275312	672.7796854	390.773206	225.1602132	538.5639714	1231.513216	608.6022733	8.790436348	21.47909056	49.91248909	24.33935115
Kazakhstan	offshore	11090201	South Mangyshlak (Entire)	gas	60	BCFG	18	1	NA	NA	NA	NA	312.7103188	699.6339031	1348.223451	748.6073495	7.37573792	17.20404712	35.16419724	18.72120461
Kazakhstan	offshore	11090303	Central Caspian Offshore	oil	40	MMBO	10	0.72	0	143.8875106	284.5621816	132.2489611	0	277.20609	609.0727245	264.2859713	0	16.54164011	36.85355518	15.86099508
Kazakhstan	offshore	11090303	Central Caspian Offshore	gas	30	BCFG	60	0.72	NA	NA	NA	NA	0	1335.260858	2390.830571	1173.280334	0	8.423651717	21.81972577	8.659202162
Kazakhstan	onshore	11500101	Mesozoic Sandstone Reservoirs	oil	40	MMBO	3	1	52.69628588	267.7236893	797.4377997	325.7533575	5.633777049	28.99959726	89.30328167	35.78250288	0.105380565	0.563172142	1.839227704	0.715257009
Kazakhstan	offshore	11500101	Mesozoic Sandstone Reservoirs	oil	60	MMBO	3	1	79.04442882	401.5855339	1196.1567	488.6300363	8.450665574	43.49939588	133.9549225	53.67375431	0.158070848	0.844758213	2.758841557	1.072885514
Kazakhstan	onshore	11500201	Jurassic-Tertiary Reservoirs	oil	61.75	MMBO	3	1	22.3387796	76.31750763	182.4568549	86.03714207	16.55315185	59.17913266	153.1284461	68.7992963	0.925141118	3.449658242	9.62464617	4.131661733
Kazakhstan	onshore	11500201	Jurassic-Tertiary Reservoirs	gas	61.75	BCFG	18	1	NA	NA	NA	NA	419.8890539	1173.281728	2461.143477	1277.523109	11.57768704	34.51571169	78.64164437	38.38717217
Kazakhstan	offshore	11500201	Jurassic-Tertiary Reservoirs	oil	3.25	MMBO	3	1	1.175725242	4.016710928	9.602992365	4.528270635	0.871218519	3.114691193	8.0593919	3.621015595	0.048691638	0.18156096	0.506560325	0.217455881
Kazakhstan	offshore	11500201	Jurassic-Tertiary Reservoirs	gas	3.25	BCFG	18	1	NA	NA	NA	NA	22.09942389	61.75166989	129.5338672	67.23805839	0.60935195	1.816616405	4.139033914	2.020377482
Kazakhstan	onshore	11500301	Upper Paleozoic Carbonates	gas	47.5	BCFG	60	0.8	NA	NA	NA	NA	0	3643.768594	10105.1224	4037.635853	0	154.9224924	462.0705744	177.4525212
Kazakhstan	offshore	11500301	Upper Paleozoic Carbonates	gas	2.5	BCFG	60	0.8	NA	NA	NA	NA	0	191.7772944	531.8485475	212.5071501	0	8.153815388	24.31950392	9.339606381
Kuwait	onshore	20230202	Basinal Oil and Gas	oil	5	MMBO	20	1	28.59853995	91.71904103	167.5984247	94.32094096	41.60106566	135.4346131	260.8068403	141.5190706	2.328947238	7.868972438	16.71781415	8.492123581
Kuwait	onshore	20230202	Basinal Oil and Gas	gas	5	BCFG	120	1	NA	NA	NA	NA	170.480064	555.2271541	1010.118449	568.5320441	7.025602913	23.59502148	47.66492487	24.99348092
Kuwait	onshore	20300101	Cretaceous Reservoirs	oil	2	MMBO	10	1	474.7215055	1413.97883	2795.705185	1498.213793	440.43555	1370.398681	2988.06725	1498.329069	10.42874455	33.81722243	77.10925878	37.46380659
Kuwait	onshore	20300101	Cretaceous Reservoirs	gas	2	BCFG	60	1	NA	NA	NA	NA	219.6470692	546.9222528	1068.067821	583.6252431	8.838984334	23.37947306	50.35760595	25.66703932
Kuwait	offshore	20300101	Cretaceous Reservoirs	oil	3	MMBO	10	1	712.0822583	2120.968244	4193.557778	2247.320689	660.653325	2055.598021	4482.100875	2247.493603	15.64311683	50.72583364	115.6638882	56.19570988
Kuwait	offshore	20300101	Cretaceous Reservoirs	gas	3	BCFG	60	1	NA	NA	NA	NA	329.4706038	820.3833792	1602.101731	875.4378646	13.2584765	35.06920959	75.53640892	38.50055898
Libya	onshore	20430101	Southeast Sirte Clastics	oil	100	MMBO	10	1	889.8261721	2293.068381	4130.300526	2379.940445	195.0384054	672.2284162	1878.527593	808.067431	11.58919138	40.21473979	113.2703062	48.46818802
Libya	onshore	20430102	Central Sirte Carbonates	oil	75	MMBO	5	1	1282.880768	2838.910787	4607.918653	2880.012156	1116.214499	2724.998933	5209.363558	2881.04865	66.2469566	162.8689692	314.3859121	172.9704287
Libya	onshore	20430102	Central Sirte Carbonates	gas	75	BCFG	30	1	NA	NA	NA	NA	1850.439966	4213.638835	8439.069852	4557.113819	53.0886476	124.6121256	259.9305374	136.709055
Libya	offshore	20430102	Central Sirte Carbonates	oil	25	MMBO	5	1	427.6269227	946.3035957	1535.972884	960.004052	372.0714997	908.3329776	1736.454519	960.3495501	22.08231887	54.28965639	104.795304	57.65680956
Libya	offshore	20430102	Central Sirte Carbonates	gas	25	BCFG	30	1	NA	NA	NA	NA	616.8133221	1404.546278	2813.023284	1519.03794	17.69621587	41.53737519	86.64351247	45.56968501
Libya	offshore	20430103	Offshore Sirte Hypothetical	oil	100	MMBO	10	0.48	0	0	1253.85673	381.7372467	0	0	6632.646767	1909.264674	0	0	400.0806618	114.6522492
Libya	offshore	20430103	Offshore Sirte Hypothetical	gas	100	BCFG	60	0.48	NA	NA	NA	NA	0	0	7487.87875	2289.888967	0	0	228.9283441	68.59604199
Libya	onshore	20430104	Southeast Sirte Hypothetical	oil	100	MMBO	5	0.5	0	69.7602358	823.9374995	252.7545629	0	12.69493058	221.8723629	59.50313533	0	0.756038044	13.35392795	3.569201256
Libya	offshore	20480101	Bou Dabbous-Tertiary Structural/Stratigraphic	oil	35	MMBO	4	1	60.01669771	210.6547774	479.1123276	233.576032	111.6747218	409.2999592	1014.231694	467.3221019	3.308411147	12.78115473	34.16297684	14.95692403
Libya	offshore	20480101	Bou Dabbous-Tertiary Structural/Stratigraphic	gas	35	BCFG	24	1	NA	NA	NA	NA	127.1042221	445.7814171	1016.438616	493.8247087	1.853635383	6.599565616	15.66038117	7.406638325
Libya	onshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	oil	0.9	MMBO	1	1	0.862670004	3.270184793	7.566636207	3.627109875	1.617684341	6.328692791	16.07430819	7.258798965	0.023461454	0.093794084	0.246342087	0.108885962
Libya	onshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	gas	0.9	BCFG	6	1	NA	NA	NA	NA	2.641987794	11.8066842	28.6304904	13.25857378	0.025040461	0.114345012	0.301796975	0.132452713
Libya	offshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	oil	29.1	MMBO	1	1	27.89299681	105.735975	244.6545707	117.2765526	52.30512704	204.6277336	519.7359649	234.7011665	0.758587016	3.032675377	7.965060808	3.520646107
Libya	offshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	gas	29.1	BCFG	6	1	NA	NA	NA	NA	85.42427201	381.7494558	925.7191895	428.6938854	0.809641566	3.697155373	9.7581022	4.282637711
Libya	onshore	20540301	Tanezzuft-Ghadames Structural/Stratigraphic	oil	18.75	MMBO	1	1	185.6078367	748.6079945	1785.011551	836.5268175	238.8389229	992.2484144	2574.900517	1145.628787	8.996704922	38.62629865	107.9472874	45.82394841
Libya	onshore	20540301	Tanezzuft-Ghadames Structural/Stratigraphic	gas	18.75	BCFG	6	1	NA	NA	NA	NA	263.1446669	995.7622203	2337.862666	1110.890228	27.74856409	107.9088836	277.4546374	124.5130937
Libya	onshore	20560101	Tanezzuft-Illizi Structural/Stratigraphic	oil	8	MMBO	10	1	48.06278223	201.6311883	479.9929218	225.1324442	212.3735652	915.5135413	2378.742803	1058.829143	4.407232887	19.55812678	54.81020198	23.26286456
Libya	onshore	20560101	Tanezzuft-Illizi Structural/Stratigraphic	gas	8	BCFG	60	1	NA	NA	NA	NA	464.7337549	1139.316368	1942.872283	1163.999511	17.07307276	44.04601175	84.36239505	46.53887876
Malaysia	onshore	37010101	Brunei-Sabah Deltaics	oil	2.25	MMBO	1	1	15.29941306	44.94759556	90.72706047	48.09177838	39.75138858	122.2203301	271.2381844	134.7416925	2.187560665	7.138233592	17.19056918	8.083710057
Malaysia	onshore	37010101	Brunei-Sabah Deltaics	gas	2.25	BCFG	6	1	NA	NA	NA	NA	64.36978872	204.9323761	452.1392851	224.7387966	2.591126637	8.740143336	21.03937408	9.889078667
Malaysia	offshore	37010101	Brunei-Sabah Deltaics	oil	42.75	MMBO	1	1	290.6888481	854.0043157	1723.814149	913.7437891	755.276383	2322.186272	5153.525505	2560.092157	41.56365264	135.6264382	326.6208144	153.5904911
Malaysia	offshore	37010101	Brunei-Sabah Deltaics	gas	42.75	BCFG	6	1	NA	NA	NA	NA	1223.025986	3893.715145	8590.646417	4270.037136	49.23140611	166.0627234	399.7481076	187.8924947
Malaysia	offshore	37010102	Brunei-Sabah Turbidites	oil	50	MMBO	5	1	191.189644	592.6230784	1170.29706	626.1995838	491.8170077	1615.082061	3500.298942	1754.336728	27.50127259	94.08649215	222.6710676	105.2492536
Malaysia	offshore	37010102	Brunei-Sabah Turbidites	gas	50	BCFG	30	1	NA	NA	NA	NA	445.9427715	1695.263954	3891.695323	1870.231151	18.37303668	72.52650147	179.0000105	82.15416793
Malaysia	offshore	37020101	Central Luconia	gas	100	BCFG	30	1	NA	NA	NA	NA	5272.76558	14154.98319	27624.33169	15066.89323	84.06522477	234.6420801	499.7128221	255.8033224
Malaysia	onshore	37020102	Balingian	oil	5	MMBO	1	1	6.483189598	23.80875676	55.15473134	26.47470097	13.37284552	50.64030737	128.3935476	58.15476382	0.752134975	2.953191279	8.094689276	3.493325162
Malaysia	onshore	37020102	Balingian	gas	2	BCFG	6	1	NA	NA	NA	NA	6.40270532	19.32374212	41.23371188	21.08590649	0.262190774	0.826950011	1.927844069	0.926629989
Malaysia	offshore	37020102	Balingian	oil	95	MMBO	1	1	123.1806024	452.3663785	1047.939896	503.0193183	254.084065	962.16584	2439.477405	1104.940513	14.29056453	56.11063431	153.7990962	66.37317808
Malaysia	offshore	37020102	Balingian	gas	98	BCFG	6	1	NA	NA	NA	NA	313.7325607	946.8633638	2020.451882	1033.209418	12.84734794	40.52055056	94.4643594	45.40486947
Malaysia	offshore	37030101	South Malay Lacustrine	oil	82	MMBO	5	1	228.5891289	745.1357801	1660.484455	822.4403729	1019.872099	3476.269021	8450.751374	3944.873059	13.3414457	47.34187657	123.9879187	55.15746894
Malaysia	offshore	37030101	South Malay Lacustrine	gas	82	BCFG	30	1	NA	NA	NA	NA	4233.141903	13097.82362	26686.27886	14041.54659	78.916902	254.3245807	571.6313784	280.9652629
Malaysia	offshore	37030201	South Malay Coaly	oil	94	MMBO	5	1	32.3537869	92.02448364	166.331361	95.15554851	143.9121859	428.3854051	864.5496005	456.8170576	1.872932913	5.831915475	12.85068642	6.390038029
Malaysia	offshore	37030201	South Malay Coaly	gas	94	BCFG	30	1	NA	NA	NA	NA	838.6513332	2836.483748	6124.311086	3085.309885	15.58593028	55.06977757	130.2472322	61.69649616
Malaysia	offshore	38220101	North Sumatra	oil	6	MMBO	1	1	2.860914217	6.229183788	12.21753299	6.702757306	5.194884546	12.11763282	25.87234716	13.4005259	0.282016914	0.709356812	1.644491237	0.804164467
Malaysia	offshore	38220101	North Sumatra	gas	6	BCFG	6	1	NA	NA	NA	NA	224.9231494	505.9070674	932.2485525	533.6404271	1.93746562	5.001345533	11.46309088	5.6251128
Malta	offshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	oil	9	MMBO	1	1	8.626700043	32.70184793	75.66636207	36.27109875	16.17684341	63.28692791	160.7430819	72.58798965	0.234614541	0.937940838	2.463420868	1.088859621
Malta	offshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	gas	9	BCFG	6	1	NA	NA	NA	NA	26.41987794	118.066842	286.304904	132.5857378	0.250404608	1.143450115	3.017969753	1.324527127
Mauritania	offshore	70130101	Coastal Plain and Offshore	oil	31	MMBO	1	1	4.803653664	37.09274712	133.2029849	48.72930669	10.12387424	79.04036343	299.9967991	107.0993992	0.579352614	4.611040192	18.42400162	6.418422476
Mauritania	offshore	70130101	Coastal Plain and Offshore	gas	31	BCFG	6	1	NA	NA	NA	NA	25.6822684	128.4511479	395.6704174	158.2487763	1.072774639	5.495306171	18.0614223	6.971382777
Mexico	onshore	53050101	El Abra-Like Reef and Backreef Limestone	oil	56	MMBO	1	1	48.37633646	146.7851135	323.0670386	161.7253204	58.12981195	186.0256354	444.7697474	210.0686888	3.252997379	10.85613432	28.00706381	12.60517626
Mexico	onshore	53050101	El Abra-Like Reef and Backreef Limestone	gas	56	BCFG	6	1	NA	NA	NA	NA	16.30919281	63.06026217	168.6005725	74.02466779	0.677751043	2.700839009	7.748824786	3.25648363
Mexico	offshore	53050101	El Abra-Like Reef and Backreef Limestone	oil	44	MMBO	1	1	38.00997865	115.3311606	253.8383875	127.0698946	45.67342367	146.1629992	349.4619444	165.0539698	2.555926512	8.529819824	22.00555014	9.904067064
Mexico	offshore	53050101	El Abra-Like Reef and Backreef Limestone	gas	44	BCFG	6	1	NA	NA	NA	NA	12.81436578	49.54734885	132.4718784	58.16223898	0.532518677	2.122087793	6.088362332	2.55866571
Mexico	onshore	53050102	Tamabra-Like Debris-Flow-Breccia Limestone Overlying Evaporites	oil	47	MMBO	3	1	1570.830132	4523.226825	8065.274865	4632.778011	2912.009126	8756.873575	17382.90023	9251.235819	161.8957214	508.8049512	1107.966811	554.9607164
Mexico	onshore	53050102	Tamabra-Like Debris-Flow-Breccia Limestone Overlying Evaporites	gas	47	BCFG	18	1	NA	NA	NA	NA	36.99536023	229.276107	1118.714606	360.0689081	1.557479033	9.830282787	50.09194366	15.82242845
Mexico	offshore	53050102	Tamabra-Like Debris-Flow-Breccia Limestone Overlying Evaporites	oil	53	MMBO	3	1	1771.361638	5100.660036	9094.884422	5224.19648	3283.754972	9874.77233	19601.99388	10432.24465	182.5632603	573.7587748	1249.409382	625.8067653
Mexico	offshore	53050102	Tamabra-Like Debris-Flow-Breccia Limestone Overlying Evaporites	gas	53	BCFG	18	1	NA	NA	NA	NA	41.71817217	258.5453972	1261.529237	406.0351517	1.756306144	11.0852125	56.48665988	17.84231293
Mexico	onshore	53050103	Tamabra-Like Debris-Flow-Breccia Limestone and Overlying Strata	oil	90	MMBO	1	1	155.53459	648.3195601	1557.747779	725.8686931	321.2452247	1384.222438	3583.145938	1597.914178	18.0763586	80.67009586	224.7732924	95.77889124
Mexico	onshore	53050103	Tamabra-Like Debris-Flow-Breccia Limestone and Overlying Strata	gas	90	BCFG	6	1	NA	NA	NA	NA	962.143941	3609.990034	7904.746391	3934.068029	39.27173582	153.962669	367.2450867	172.876341
Mexico	offshore	53050103	Tamabra-Like Debris-Flow-Breccia Limestone and Overlying Strata	oil	10	MMBO	1	1	17.28162111	72.03550668	173.0830865	80.65207701	35.69391385	153.8024931	398.1273264	177.5460198	2.008484289	8.963343985	24.97481027	10.64209903
Mexico	offshore	53050103	Tamabra-Like Debris-Flow-Breccia Limestone and Overlying Strata	gas	10	BCFG	6	1	NA	NA	NA	NA	106.9048823	401.1100038	878.3051546	437.1186699	4.363526202	17.10696322	40.80500963	19.20848234
Mexico	onshore	53050104	Tamabra-Like Debris-Flow-Breccia Limestone of the Golden Lane	oil	25	MMBO	1	1	26.08931828	119.0726314	322.6823123	139.1751525	49.20594376	231.2524216	667.4574544	278.2800575	2.787560267	13.53591211	41.6980675	16.71022863
Mexico	offshore	53050104	Tamabra-Like Debris-Flow-Breccia Limestone of the Golden Lane	oil	75	MMBO	1	1	78.26795483	357.2178942	968.046937	417.5254574	147.6178313	693.7572648	2002.372363	834.8401724	8.3626808	40.60773634	125.0942025	50.13068588
Mexico	onshore	53050105	Tamaulipas-Like Basinal Limestone and Tertiary Strata Without Underlying Evaporites	oil	25	MMBO	1	1	22.10999268	80.27066728	198.2699274	91.37848404	45.62387089	171.7930503	456.6969804	200.9956148	2.568127729	10.08356785	28.30088133	12.035569
Mexico	offshore	53050105	Tamaulipas-Like Basinal Limestone and Tertiary Strata Without Underlying Evaporites	oil	75	MMBO	1	1	66.32997803	240.8120018	594.8097822	274.1354521	136.8716127	515.3791508	1370.090941	602.9868444	7.704383188	30.25070356	84.902644	36.106707
Mexico	onshore	53050106	Tamaulipas-Like Basinal Limestone and Tertiary Strata Overlying Evaporites	oil	25	MMBO	3	1	545.1176047	1799.758527	3854.692453	1955.867666	710.3541408	2435.636674	5749.25499	2735.26679	39.6642687	142.2437976	361.8069873	164.3886824
Mexico	onshore	53050106	Tamaulipas-Like Basinal Limestone and Tertiary Strata Overlying Evaporites	gas	25	BCFG	18	1	NA	NA	NA	NA	213.1801937	1573.742228	4636.347723	1893.675637	8.935787769	67.22765639	211.7227906	83.22456761
Mexico	offshore	53050106	Tamaulipas-Like Basinal Limestone and Tertiary Strata Overlying Evaporites	oil	75	MMBO	3	1	1635.352814	5399.27558	11564.07736	5867.602997	2131.062423	7306.910022	17247.76497	8205.800369	118.9928061	426.7313928	1085.420962	493.1660471
Mexico	offshore	53050106	Tamaulipas-Like Basinal Limestone and Tertiary Strata Overlying Evaporites	gas	75	BCFG	18	1	NA	NA	NA	NA	639.540581	4721.226685	13909.04317	5681.026911	26.80736331	201.6829692	635.1683719	249.6737028
Mexico	offshore	53050107	Tamabra-Like Debris-Flow-Breccia Limestone North of Campeche	oil	100	MMBO	10	0.5	0	0	3269.818048	870.6190398	0	0	6710.395216	1735.261126	0	0	409.2587565	104.1392801
Morocco	onshore	20580601	Tanezzuft-Bechar/Abadla Structural/Stratigraphic	oil	24	MMBO	1	0.4	0	0	15.93456601	3.792153596	0	0	61.46583535	14.19992396	0	0	3.751713315	0.853827213
Morocco	onshore	20580601	Tanezzuft-Bechar/Abadla Structural/Stratigraphic	gas	24	BCFG	6	0.4	NA	NA	NA	NA	0	0	377.1011123	91.56873922	0	0	18.58550829	4.400071531
Myanmar	onshore	80470302	Eastern Fold Belt	oil	12.5	MMBO	2	1	1.021486845	2.752645241	5.774563858	2.989780445	2.056278351	5.916343255	13.47735677	6.588043314	0.112903137	0.345766218	0.844580684	0.394404422
Myanmar	onshore	80470302	Eastern Fold Belt	gas	12.5	BCFG	12	1	NA	NA	NA	NA	915.15816	3065.863076	6472.953579	3305.154771	3.297222578	12.02530069	31.21820741	13.92950531
Myanmar	offshore	80470302	Eastern Fold Belt	oil	12.5	MMBO	2	1	1.021486845	2.752645241	5.774563858	2.989780445	2.056278351	5.916343255	13.47735677	6.588043314	0.112903137	0.345766218	0.844580684	0.394404422
Myanmar	offshore	80470302	Eastern Fold Belt	gas	12.5	BCFG	12	1	NA	NA	NA	NA	915.15816	3065.863076	6472.953579	3305.154771	3.297222578	12.02530069	31.21820741	13.92950531
Myanmar	onshore	80480101	Central Burma Basin	oil	100	MMBO	1	1	74.96979678	446.329118	1191.962363	515.6323169	158.2349149	950.5699977	2751.227649	1134.096209	8.91038854	55.39832409	171.217684	68.14712216
Myanmar	onshore	80480101	Central Burma Basin	gas	100	BCFG	6	1	NA	NA	NA	NA	132.6106981	758.914245	2011.464595	874.3252668	4.436899562	25.98014212	72.78715971	30.6101662
Myanmar	onshore	80480102	Irrawaddy-Andaman	oil	40	MMBO	1	1	10.97812042	70.88852213	199.1150085	83.54022816	78.99113778	513.8473249	1561.191287	625.2314783	4.525904082	29.7848453	96.78225111	37.49693497
Myanmar	onshore	80480102	Irrawaddy-Andaman	gas	20	BCFG	6	1	NA	NA	NA	NA	742.0677667	2996.30918	7333.715144	3389.868484	24.95956654	102.557039	265.3172747	118.5092032
Myanmar	offshore	80480102	Irrawaddy-Andaman	oil	60	MMBO	1	1	16.46718062	106.3327832	298.6725127	125.3103422	118.4867067	770.7709873	2341.78693	937.8472175	6.788856123	44.67726796	145.1733767	56.24540245
Myanmar	offshore	80480102	Irrawaddy-Andaman	gas	80	BCFG	6	1	NA	NA	NA	NA	2968.271067	11985.23672	29334.86058	13559.47394	99.83826614	410.2281558	1061.269099	474.0368129
Namibia	offshore	72030401	Cuanza-Namibe	oil	1	MMBO	1	1	0.842782795	6.0777519	21.38037193	7.90083071	0.80290172	5.899396589	22.05433745	7.90236287	0.038216133	0.286674425	1.129951605	0.39485139
Namibia	offshore	72030401	Cuanza-Namibe	gas	1	BCFG	6	1	NA	NA	NA	NA	0.667869943	4.724447682	25.06906507	7.676896812	0.027834516	0.203684284	1.117585746	0.337715104
Namibia	offshore	73030101	Offshore	oil	70	MMBO	8	1	15.84164122	60.76608949	218.4372348	81.32575767	32.07516442	130.495877	490.4960906	178.953809	1.780469338	7.646996434	30.0745361	10.72212665
Namibia	offshore	73030101	Offshore	gas	40	BCFG	48	1	NA	NA	NA	NA	251.7993379	1131.406407	3155.634271	1339.051281	10.33025181	48.27094504	144.4254502	58.90590135
Netherlands	offshore	40250103	Central Graben	oil	6	MMBO	2	1	103.5832987	263.4447668	529.9886607	284.3747272	75.55314217	205.4430567	453.3190301	227.4380615	4.165416475	12.05017038	28.67103955	13.63565549
Netherlands	offshore	40250103	Central Graben	gas	25	BCFG	12	1	NA	NA	NA	NA	807.6397393	2292.364911	4880.840693	2502.642393	37.08627642	111.1720691	258.6219381	125.0864055
Netherlands	onshore	40360102	Southern Permian Basin-Europe Onshore	oil	25	MMBO	1	1	5.771154509	16.82888681	36.89897828	18.50882727	4.770447699	14.69115669	35.19980528	16.66546014	0.008522234	0.029126477	0.081964556	0.035242597
Netherlands	onshore	40360102	Southern Permian Basin-Europe Onshore	gas	15	BCFG	6	1	NA	NA	NA	NA	753.8105038	1828.523207	3244.327957	1899.508029	1.336930759	3.605628626	8.056085772	4.009795826
Netherlands	offshore	40360103	Southern Permian Basin-Offshore	oil	26	MMBO	4	1	3.466639423	14.40729527	34.6800249	16.14546801	1.143002687	5.047399587	13.17758322	5.814779801	0.072240577	0.327079697	0.923932177	0.390077113
Netherlands	offshore	40360103	Southern Permian Basin-Offshore	gas	30	BCFG	24	1	NA	NA	NA	NA	848.5092374	3498.74243	8304.578981	3901.899681	2.418914192	10.1179593	26.38489747	11.70775067
Nigeria	offshore	71830101	Coastal Plain and Offshore	oil	10	MMBO	2	1	22.49822476	90.06184291	211.6959823	100.4486209	91.80663407	384.5820083	984.5427749	442.0496167	2.875446388	12.38508157	33.93349013	14.64055879
Nigeria	offshore	71830101	Coastal Plain and Offshore	gas	10	BCFG	12	1	NA	NA	NA	NA	125.5702795	506.3768429	1200.036846	565.0385193	2.797802105	11.78337277	30.29685828	13.57059279
Nigeria	onshore	71920101	Agbada Reservoirs	oil	54	MMBO	1	1	6262.249248	11696.02709	17831.29953	11839.47599	10145.6111	20565.65015	37051.87958	21642.2741	316.1379819	672.5659707	1282.775877	717.9670447
Nigeria	onshore	71920101	Agbada Reservoirs	gas	54	BCFG	6	1	NA	NA	NA	NA	13358.43233	24094.08132	36102.74082	24352.65489	805.7490605	1462.864598	2232.757238	1483.90987
Nigeria	offshore	71920101	Agbada Reservoirs	oil	36	MMBO	1	1	4174.832832	7797.351395	11887.53302	7892.983995	6763.740734	13710.43343	24701.25305	14428.18273	210.7586546	448.3773138	855.183918	478.6446965
Nigeria	offshore	71920101	Agbada Reservoirs	gas	36	BCFG	6	1	NA	NA	NA	NA	8905.621555	16062.72088	24068.49388	16235.10326	537.1660404	975.2430653	1488.504825	989.2732464
Nigeria	onshore	71920102	Akata Reservoirs	oil	19.16	MMBO	1	1	1128.619038	3509.289278	6150.762465	3556.552505	1899.670891	6137.9065	12447.23752	6510.070968	60.79106334	200.4198319	427.7468204	216.4665903
Nigeria	onshore	71920102	Akata Reservoirs	gas	19.16	BCFG	6	1	NA	NA	NA	NA	786.9223018	2546.704981	4546.381416	2598.586084	47.63648927	154.788865	279.5929467	158.3208149
Nigeria	offshore	71920102	Akata Reservoirs	oil	76.64	MMBO	1	1	4514.476153	14037.15711	24603.04986	14226.21002	7598.683564	24551.626	49788.95008	26040.28387	243.1642534	801.6793275	1710.987282	865.8663611
Nigeria	offshore	71920102	Akata Reservoirs	gas	76.64	BCFG	6	1	NA	NA	NA	NA	3147.689207	10186.81992	18185.52567	10394.34434	190.5459571	619.15546	1118.371787	633.2832595
Norway	offshore	40170101	Halten Terrace-Trondelag Platform	oil	100	MMBO	10	1	1349.363081	5557.403723	13135.42816	6203.936526	3772.10708	16123.90231	41853.35206	18630.45975	283.7110417	1259.30458	3512.098488	1491.442844
Norway	offshore	40170101	Halten Terrace-Trondelag Platform	gas	100	BCFG	60	1	NA	NA	NA	NA	8430.139982	34685.65666	82058.07058	38738.79639	554.7262515	2355.062106	6055.550314	2710.62782
Norway	offshore	40170102	Mid-Norway Continental Margin	oil	100	MMBO	20	0.95	30.79860888	290.4782985	778.1798318	334.4007995	92.32437668	979.3532346	2821.824373	1165.074533	6.621095303	76.48376288	233.6694775	93.18252736
Norway	offshore	40170102	Mid-Norway Continental Margin	gas	100	BCFG	120	0.95	NA	NA	NA	NA	1400.444514	88551.78003	268759.6176	106666.7898	60.84444637	3775.950789	12291.47561	4695.03951
Norway	offshore	40250101	Viking Graben	oil	60	MMBO	2	1	1353.36905	4037.854092	8882.410126	4447.219674	1254.156607	3908.046034	9444.87066	4451.150467	69.74567932	228.1103338	594.3207557	266.7017976
Norway	offshore	40250101	Viking Graben	gas	60	BCFG	12	1	NA	NA	NA	NA	2819.975755	8108.079322	17271.0782	8863.875086	103.6380705	316.7066779	735.4645265	354.9022128
Norway	offshore	40250103	Central Graben	oil	40	MMBO	2	1	690.5553244	1756.298445	3533.257738	1895.831515	503.6876145	1369.620378	3022.126867	1516.253744	27.76944317	80.33446921	191.1402637	90.90436993
Norway	offshore	40250103	Central Graben	gas	30	BCFG	12	1	NA	NA	NA	NA	969.1676872	2750.837893	5857.008832	3003.170872	44.5035317	133.406483	310.3463257	150.1036866
Oman	onshore	20140101	Ghaba-Makarem Combined Structural	oil	100	MMBO	5	1	220.638803	684.3602874	1449.841101	742.840823	639.2386522	2032.360777	4490.935774	2230.282898	46.50987332	150.2504051	344.1705702	167.1967857
