Province Code	Province Name	Onshore or Offshore	Assessment Unit Code	Assessment Unit Name	Field Type	Percent of Assessed Volume Allocated to this Area	Units for Minimum Field Size	Minimum Field Size	Probability	Oil F95 (MMBO)	Oil F50 (MMBO)	Oil F5 (MMBO)	Oil Mean (MMBO)	Gas F95 (BCFG)	Gas F50 (BCFG)	Gas F5 (BCFG)	Gas Mean (BCFG)	NGL F95 (MMBNGL)	NGL F50 (MMBNGL)	NGL F5 (MMBNGL)	NGL Mean (MMBNGL)
2023	Widyan Basin-Interior Platform	onshore	20230101	Horst/Graben-Related Oil and Gas	oil	60	MMBO	5	1	452.5439918	1462.943857	3084.421998	1579.344385	661.0166198	2169.091471	4765.995405	2368.833453	36.87870464	126.607601	301.0876159	142.2353517
2023	Widyan Basin-Interior Platform	onshore	20230101	Horst/Graben-Related Oil and Gas	gas	50	BCFG	30	1	NA	NA	NA	NA	9943.901273	29313.80727	53343.77611	30281.10678	782.7961427	2327.767523	4344.763346	2421.377889
2023	Widyan Basin-Interior Platform	onshore	20230201	Platform Horst/Graben-Related Oil	oil	100	MMBO	5	1	1530.364094	4605.077765	8038.296387	4682.316428	1127.696762	3570.002086	6951.580703	3747.808281	62.86759658	207.4332924	445.6457358	224.9150328
2023	Widyan Basin-Interior Platform	onshore	20230201	Platform Horst/Graben-Related Oil	gas	100	BCFG	30	1	NA	NA	NA	NA	1192.103516	4583.872197	10051.7957	4992.963411	48.7878019	195.3063692	471.2908031	219.3585958
2023	Widyan Basin-Interior Platform	onshore	20300101	Cretaceous Reservoirs	oil	2	MMBO	10	1	474.7215055	1413.97883	2795.705185	1498.213793	440.43555	1370.398681	2988.06725	1498.329069	10.42874455	33.81722243	77.10925878	37.46380659
2024	Mesopotamian Foredeep Basin	onshore	20210101	Central Arch Horst-Block Anticlinal Oil and Gas	oil	3	MMBO	20	1	219.0385823	557.8902542	984.8682242	575.687078	317.6225083	825.413796	1533.692666	862.6865071	17.59416979	47.96662766	98.43061929	51.6954972
2024	Mesopotamian Foredeep Basin	onshore	20210101	Central Arch Horst-Block Anticlinal Oil and Gas	gas	3	BCFG	120	1	NA	NA	NA	NA	2384.353251	5970.093195	9990.160837	6048.929505	187.1375933	472.2689627	819.807519	484.1307559
2024	Mesopotamian Foredeep Basin	onshore	20210201	Horst-Block Anticlinal Oil	oil	12	MMBO	20	1	1355.516968	3169.010626	5180.690848	3205.756145	787.9452617	1876.863147	3242.712805	1926.614389	29.03117593	72.72124526	140.3591085	77.06684273
2024	Mesopotamian Foredeep Basin	onshore	20210202	Salt-Involved Structural Oil	oil	10.2	MMBO	20	1	580.9716471	1470.875645	2674.198425	1528.847403	682.5237942	1748.480192	3261.101193	1835.072101	25.18007049	68.01368487	140.3227313	73.37669819
2024	Mesopotamian Foredeep Basin	offshore	20210202	Salt-Involved Structural Oil	oil	57.8	MMBO	20	1	3292.172667	8334.961986	15153.79108	8663.468618	3867.634834	9908.054422	18479.57343	10398.7419	142.6870661	385.4108809	795.1621443	415.8012898
2024	Mesopotamian Foredeep Basin	onshore	20230202	Basinal Oil and Gas	oil	55	MMBO	20	1	314.5839394	1008.909451	1843.582671	1037.530351	457.6117223	1489.780744	2868.875244	1556.709776	25.61841961	86.55869681	183.8959556	93.41335939
2024	Mesopotamian Foredeep Basin	onshore	20230202	Basinal Oil and Gas	gas	42	BCFG	120	1	NA	NA	NA	NA	1432.032538	4663.908095	8484.994975	4775.669171	59.01506447	198.1981804	400.3853689	209.9452397
2024	Mesopotamian Foredeep Basin	onshore	20300101	Cretaceous Reservoirs	oil	48	MMBO	10	1	11393.31613	33935.49191	67096.92445	35957.13102	10570.4532	32889.56834	71713.614	35959.89765	250.2898692	811.6133383	1850.622211	899.1313581
2024	Mesopotamian Foredeep Basin	onshore	20300101	Cretaceous Reservoirs	gas	2.4	BCFG	60	1	NA	NA	NA	NA	263.576483	656.3067033	1281.681385	700.3502917	10.6067812	28.05536768	60.42912714	30.80044718
2024	Mesopotamian Foredeep Basin	offshore	20300101	Cretaceous Reservoirs	oil	12	MMBO	10	1	2848.329033	8483.872978	16774.23111	8989.282756	2642.6133	8222.392086	17928.4035	8989.974413	62.57246731	202.9033346	462.6555527	224.7828395
2024	Mesopotamian Foredeep Basin	offshore	20300101	Cretaceous Reservoirs	gas	12.6	BCFG	60	1	NA	NA	NA	NA	1383.776536	3445.610192	6728.827271	3676.839031	55.6856013	147.2906803	317.2529175	161.7023477
2024	Mesopotamian Foredeep Basin	onshore	20300102	Tertiary Reservoirs	oil	4.2	MMBO	10	1	240.635562	762.8632009	1599.64726	823.4075282	488.139526	1631.527805	3735.428519	1811.013777	27.18781339	95.00289571	237.1914733	108.7993049
2024	Mesopotamian Foredeep Basin	onshore	20300102	Tertiary Reservoirs	gas	4.2	BCFG	60	1	NA	NA	NA	NA	617.8394441	1969.941053	4065.491374	2115.963415	25.41851157	84.12552215	189.1941173	92.96162844
2024	Mesopotamian Foredeep Basin	offshore	20300102	Tertiary Reservoirs	oil	1.8	MMBO	10	1	103.1295266	326.9413718	685.5631112	352.8889407	209.202654	699.2262021	1600.897937	776.1487615	11.65192002	40.71552673	101.6534885	46.62827354
2024	Mesopotamian Foredeep Basin	offshore	20300102	Tertiary Reservoirs	gas	1.8	BCFG	60	1	NA	NA	NA	NA	264.7883332	844.2604513	1742.353446	906.8414636	10.89364782	36.05379521	81.08319311	39.8406979
2024	Mesopotamian Foredeep Basin	offshore	20300201	Northern Qatar Arch Extension	gas	2	BCFG	120	1	NA	NA	NA	NA	413.5580191	1296.48581	2630.355258	1380.610307	16.77345384	55.26517064	122.7537498	60.7829075
2025	Hail-Ga'Ara Arch	onshore	20230101	Horst/Graben-Related Oil and Gas	oil	2	MMBO	5	1	15.08479973	48.76479522	102.8140666	52.64481284	22.03388733	72.30304902	158.8665135	78.96111509	1.229290155	4.220253365	10.03625386	4.741178388
2025	Hail-Ga'Ara Arch	onshore	20230101	Horst/Graben-Related Oil and Gas	gas	2	BCFG	30	1	NA	NA	NA	NA	397.7560509	1172.552291	2133.751045	1211.244271	31.31184571	93.11070091	173.7905338	96.85511555
2028	Rutbah Uplift	onshore	20230101	Horst/Graben-Related Oil and Gas	oil	2	MMBO	5	1	15.08479973	48.76479522	102.8140666	52.64481284	22.03388733	72.30304902	158.8665135	78.96111509	1.229290155	4.220253365	10.03625386	4.741178388
2028	Rutbah Uplift	onshore	20230101	Horst/Graben-Related Oil and Gas	gas	2	BCFG	30	1	NA	NA	NA	NA	397.7560509	1172.552291	2133.751045	1211.244271	31.31184571	93.11070091	173.7905338	96.85511555
2029	Wadi-Surhan Basin	onshore	20230101	Horst/Graben-Related Oil and Gas	gas	13	BCFG	30	1	NA	NA	NA	NA	2585.414331	7621.589891	13869.38179	7873.087762	203.5269971	605.2195559	1129.63847	629.5582511
2030	Zagros Fold Belt	onshore	20230202	Basinal Oil and Gas	oil	43	MMBO	20	1	245.9474435	788.7837528	1441.346452	811.1600923	357.7691647	1164.737673	2242.938827	1217.064007	20.02894624	67.67316296	143.7732017	73.03226279
2030	Zagros Fold Belt	onshore	20230202	Basinal Oil and Gas	gas	50	BCFG	120	1	NA	NA	NA	NA	1704.80064	5552.271541	10101.18449	5685.320441	70.25602913	235.9502148	476.6492487	249.9348092
2030	Zagros Fold Belt	onshore	20300101	Cretaceous Reservoirs	oil	33.25	MMBO	10	1	7892.245029	23507.39804	46478.59871	24907.8043	7322.241019	22782.87807	49676.61803	24909.72077	173.3778782	562.2113229	1281.941427	622.8357845
2030	Zagros Fold Belt	onshore	20300101	Cretaceous Reservoirs	gas	77.6	BCFG	60	1	NA	NA	NA	NA	8522.306284	21220.58341	41441.03145	22644.65943	342.9525921	907.1235548	1953.875111	995.8811256
2030	Zagros Fold Belt	offshore	20300101	Cretaceous Reservoirs	oil	1.75	MMBO	10	1	415.3813173	1237.231476	2446.242037	1310.937069	385.3811062	1199.098846	2614.558844	1311.037935	9.125151482	29.59006963	67.47060143	32.78083076
2030	Zagros Fold Belt	offshore	20300101	Cretaceous Reservoirs	gas	2.4	BCFG	60	1	NA	NA	NA	NA	263.576483	656.3067033	1281.681385	700.3502917	10.6067812	28.05536768	60.42912714	30.80044718
2030	Zagros Fold Belt	onshore	20300102	Tertiary Reservoirs	oil	89.3	MMBO	10	1	5116.370402	16219.92472	34011.54768	17507.21245	10378.77611	34689.38881	79422.32541	38505.60244	578.0646989	2019.942521	5043.142515	2313.280459
2030	Zagros Fold Belt	onshore	20300102	Tertiary Reservoirs	gas	89.3	BCFG	60	1	NA	NA	NA	NA	13136.44342	41884.69906	86440.09039	44989.41261	540.4459723	1788.66884	4022.627302	1976.54129
2030	Zagros Fold Belt	offshore	20300102	Tertiary Reservoirs	oil	4.7	MMBO	10	1	269.2826527	853.6802486	1790.081457	921.432234	546.2513744	1825.757306	4180.12239	2026.610655	30.42445784	106.3127643	265.4285534	121.7516031
2030	Zagros Fold Belt	offshore	20300102	Tertiary Reservoirs	gas	4.7	BCFG	60	1	NA	NA	NA	NA	691.3917588	2204.457845	4549.478442	2367.863822	28.44452486	94.14046526	211.7172264	104.028489
2030	Zagros Fold Belt	onshore	20300201	Northern Qatar Arch Extension	gas	93.1	BCFG	120	1	NA	NA	NA	NA	19251.12579	60351.41447	122443.0373	64267.40981	780.8042763	2572.593693	5714.187051	2829.444344
2030	Zagros Fold Belt	offshore	20300201	Northern Qatar Arch Extension	gas	4.9	BCFG	120	1	NA	NA	NA	NA	1013.217147	3176.390235	6444.370383	3382.495253	41.09496191	135.3996681	300.7466869	148.9181234
2031	Zagros Thrust Zone	onshore	20230202	Basinal Oil and Gas	oil	2	MMBO	20	1	11.43941598	36.68761641	67.03936986	37.72837639	16.64042626	54.17384524	104.3227361	56.60762823	0.931578895	3.147588975	6.68712566	3.396849432
2031	Zagros Thrust Zone	onshore	20230202	Basinal Oil and Gas	gas	8	BCFG	120	1	NA	NA	NA	NA	272.7681024	888.3634466	1616.189519	909.6512706	11.24096466	37.75203436	76.2638798	39.98956948
2043	Sirte Basin	onshore	20430101	Southeast Sirte Clastics	oil	100	MMBO	10	1	889.8261721	2293.068381	4130.300526	2379.940445	195.0384054	672.2284162	1878.527593	808.067431	11.58919138	40.21473979	113.2703062	48.46818802
2043	Sirte Basin	onshore	20430101	Southeast Sirte Clastics	gas	100	BCFG	60	1	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2043	Sirte Basin	onshore	20430102	Central Sirte Carbonates	oil	75	MMBO	5	1	1282.880768	2838.910787	4607.918653	2880.012156	1116.214499	2724.998933	5209.363558	2881.04865	66.2469566	162.8689692	314.3859121	172.9704287
2043	Sirte Basin	onshore	20430102	Central Sirte Carbonates	gas	75	BCFG	30	1	NA	NA	NA	NA	1850.439966	4213.638835	8439.069852	4557.113819	53.0886476	124.6121256	259.9305374	136.709055
2043	Sirte Basin	offshore	20430102	Central Sirte Carbonates	oil	25	MMBO	5	1	427.6269227	946.3035957	1535.972884	960.004052	372.0714997	908.3329776	1736.454519	960.3495501	22.08231887	54.28965639	104.795304	57.65680956
2043	Sirte Basin	offshore	20430102	Central Sirte Carbonates	gas	25	BCFG	30	1	NA	NA	NA	NA	616.8133221	1404.546278	2813.023284	1519.03794	17.69621587	41.53737519	86.64351247	45.56968501
2043	Sirte Basin	offshore	20430103	Offshore Sirte Hypothetical	oil	100	MMBO	10	0.48	0	0	1253.85673	381.7372467	0	0	6632.646767	1909.264674	0	0	400.0806618	114.6522492
2043	Sirte Basin	offshore	20430103	Offshore Sirte Hypothetical	gas	100	BCFG	60	0.48	NA	NA	NA	NA	0	0	7487.87875	2289.888967	0	0	228.9283441	68.59604199
2043	Sirte Basin	onshore	20430104	Southeast Sirte Hypothetical	oil	100	MMBO	5	0.5	0	69.7602358	823.9374995	252.7545629	0	12.69493058	221.8723629	59.50313533	0	0.756038044	13.35392795	3.569201256
2043	Sirte Basin	onshore	20430104	Southeast Sirte Hypothetical	gas	100	BCFG	30	0.5	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2047	Hamra Basin	onshore	20540301	Tanezzuft-Ghadames Structural/Stratigraphic	oil	2	MMBO	1	1	19.79816924	79.85151942	190.4012321	89.2295272	25.47615177	105.8398309	274.6560552	122.2004039	0.959648525	4.120138522	11.51437732	4.887887831
2047	Hamra Basin	onshore	20540301	Tanezzuft-Ghadames Structural/Stratigraphic	gas	2	BCFG	6	1	NA	NA	NA	NA	28.06876447	106.2146368	249.3720177	118.4949576	2.959846836	11.51028091	29.59516132	13.28139666
2048	Pelagian Basin	onshore	20480101	Bou Dabbous-Tertiary Structural/Stratigraphic	oil	18.56	MMBO	4	1	31.82599741	111.7072191	254.0664229	123.862033	59.21950959	217.0459212	537.8325785	247.8142346	1.754403168	6.777663768	18.11613857	7.931443145
2048	Pelagian Basin	onshore	20480101	Bou Dabbous-Tertiary Structural/Stratigraphic	gas	18.56	BCFG	24	1	NA	NA	NA	NA	67.40155323	236.3915172	539.0028777	261.8681884	0.982956363	3.499655367	8.304476412	3.927634495
2048	Pelagian Basin	offshore	20480101	Bou Dabbous-Tertiary Structural/Stratigraphic	oil	81.44	MMBO	4	1	139.6502818	490.1635735	1114.825942	543.4980586	259.851124	952.3825337	2359.972263	1087.391771	7.698200108	29.73992119	79.49236668	34.80262552
2048	Pelagian Basin	offshore	20480101	Bou Dabbous-Tertiary Structural/Stratigraphic	gas	81.44	BCFG	24	1	NA	NA	NA	NA	295.7533672	1037.269675	2365.107455	1149.059551	4.313144731	15.35624639	36.43946977	17.23418929
2048	Pelagian Basin	onshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	oil	16.51	MMBO	1	1	15.82520197	59.98972326	138.8057375	66.53731559	29.67552053	116.0963533	294.8742536	133.1586344	0.430387341	1.72060036	4.519008726	1.997452482
2048	Pelagian Basin	onshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	gas	16.51	BCFG	6	1	NA	NA	NA	NA	48.46579831	216.5870624	525.2104405	243.2211701	0.459353342	2.097595712	5.536297846	2.42977143
2048	Pelagian Basin	offshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	oil	83.49	MMBO	1	1	80.02702074	303.3641427	701.9316188	336.4748927	150.0671841	587.0917346	1491.15999	673.374584	2.176440892	8.700964511	22.85233426	10.10098775
2048	Pelagian Basin	offshore	20480201	Jurassic-Cretaceous Structural/Stratigraphic	gas	83.49	BCFG	6	1	NA	NA	NA	NA	245.088401	1095.266738	2655.955159	1229.953694	2.322920079	10.60740557	27.99669941	12.28719665
2048	Pelagian Basin	onshore	20540201	Tanezzuft-Melrhir Structural/Stratigraphic	oil	1	MMBO	1	1	3.483277373	16.29346248	42.24082145	18.75122822	4.499893644	21.74653983	60.78790861	25.73726012	0.16874837	0.840687876	2.524245777	1.031716464
2048	Pelagian Basin	onshore	20540201	Tanezzuft-Melrhir Structural/Stratigraphic	gas	1	BCFG	6	1	NA	NA	NA	NA	4.951769566	20.31671717	50.60070849	23.12840988	0.333407573	1.420421473	3.824163727	1.662138231
2048	Pelagian Basin	onshore	20540301	Tanezzuft-Ghadames Structural/Stratigraphic	oil	4	MMBO	1	1	39.59633849	159.7030388	380.8024642	178.4590544	50.95230354	211.6796617	549.3121103	244.4008078	1.91929705	8.240277045	23.02875464	9.775775662
2048	Pelagian Basin	onshore	20540301	Tanezzuft-Ghadames Structural/Stratigraphic	gas	4	BCFG	6	1	NA	NA	NA	NA	56.13752895	212.4292737	498.7440355	236.9899153	5.919693673	23.02056183	59.19032264	26.56279333
2054	Trias/Ghadames Basin	onshore	20540101	Tanezzuft-Oued Mya Structural/Stratigraphic	oil	67	MMBO	10	1	195.7573509	537.4847946	971.524133	556.2326269	156.3955501	450.9406058	907.525891	482.106445	5.794897305	17.56941743	38.83861743	19.29358908
2054	Trias/Ghadames Basin	onshore	20540101	Tanezzuft-Oued Mya Structural/Stratigraphic	gas	67	BCFG	60	1	NA	NA	NA	NA	180.108451	949.250658	2438.548952	1086.115396	8.554533967	45.89782098	128.6101091	54.37684003
2054	Trias/Ghadames Basin	onshore	20540201	Tanezzuft-Melrhir Structural/Stratigraphic	oil	99	MMBO	1	1	344.84446	1613.052785	4181.841324	1856.371594	445.4894708	2152.907443	6018.002953	2547.988752	16.70608859	83.22809975	249.9003319	102.13993
2054	Trias/Ghadames Basin	onshore	20540201	Tanezzuft-Melrhir Structural/Stratigraphic	gas	99	BCFG	6	1	NA	NA	NA	NA	490.225187	2011.354999	5009.470141	2289.712578	33.00734971	140.6217258	378.592209	164.5516849
2054	Trias/Ghadames Basin	onshore	20540301	Tanezzuft-Ghadames Structural/Stratigraphic	oil	91	MMBO	1	1	900.8167005	3633.244134	8663.25606	4059.943488	1159.164906	4815.712304	12496.85051	5560.118378	43.66400789	187.4663028	523.9041681	222.3988963
2054	Trias/Ghadames Basin	onshore	20540301	Tanezzuft-Ghadames Structural/Stratigraphic	gas	91	BCFG	6	1	NA	NA	NA	NA	1277.128784	4832.765976	11346.42681	5391.520573	134.6730311	523.7177816	1346.57984	604.3035482
2054	Trias/Ghadames Basin	onshore	20560101	Tanezzuft-Illizi Structural/Stratigraphic	oil	0.03	MMBO	10	1	0.180235433	0.756116956	1.799973457	0.844246666	0.796400869	3.43317578	8.920285512	3.970609286	0.016527123	0.073342975	0.205538257	0.087235742
2054	Trias/Ghadames Basin	onshore	20560101	Tanezzuft-Illizi Structural/Stratigraphic	gas	0.03	BCFG	60	1	NA	NA	NA	NA	1.742751581	4.272436379	7.285771061	4.364998167	0.064024023	0.165172544	0.316358981	0.174520795
2054	Trias/Ghadames Basin	onshore	20580501	Tanezzuft-Benoud Structural/Stratigraphic	oil	5	MMBO	4	1	1.034618706	3.180958595	7.784468325	3.623769195	3.599185786	11.65175259	30.33944625	13.60987596	0.200347107	0.682744286	1.896494425	0.816071051
2054	Trias/Ghadames Basin	onshore	20580501	Tanezzuft-Benoud Structural/Stratigraphic	gas	5	BCFG	24	1	NA	NA	NA	NA	17.83202763	93.97587484	274.1417705	113.4242244	0.816113388	4.39672321	13.65398359	5.443821136
2056	Illizi Basin	onshore	20540301	Tanezzuft-Ghadames Structural/Stratigraphic	oil	3	MMBO	1	1	29.69725386	119.7772791	285.6018481	133.8442908	38.21422766	158.7597463	411.9840827	183.3006059	1.439472788	6.180207784	17.27156598	7.331831746
2056	Illizi Basin	onshore	20540301	Tanezzuft-Ghadames Structural/Stratigraphic	gas	3	BCFG	6	1	NA	NA	NA	NA	42.10314671	159.3219552	374.0580266	177.7424365	4.439770255	17.26542137	44.39274198	19.922095
2056	Illizi Basin	onshore	20560101	Tanezzuft-Illizi Structural/Stratigraphic	oil	99.97	MMBO	10	1	600.6045424	2519.633736	5998.111549	2813.311306	2653.873164	11440.48609	29725.36476	13231.39368	55.07388397	244.4032418	684.9219865	290.6985713
2056	Illizi Basin	onshore	20560101	Tanezzuft-Illizi Structural/Stratigraphic	gas	99.97	BCFG	60	1	NA	NA	NA	NA	5807.429184	14237.18216	24278.61777	14545.62889	213.3493855	550.4099744	1054.213579	581.5614637
2058	Grand Erg/Ahnet Basin	onshore	20540101	Tanezzuft-Oued Mya Structural/Stratigraphic	oil	33	MMBO	10	1	96.41779972	264.7313167	478.5118864	273.9653237	77.03064408	222.1050745	446.9903642	237.4554132	2.85420315	8.653593661	19.12946829	9.502812533
2058	Grand Erg/Ahnet Basin	onshore	20540101	Tanezzuft-Oued Mya Structural/Stratigraphic	gas	33	BCFG	60	1	NA	NA	NA	NA	88.71013256	467.5413689	1201.07635	534.9523591	4.213427178	22.60638944	63.3452776	26.7826227
2058	Grand Erg/Ahnet Basin	onshore	20580101	Tanezzuft-Timimoun Structural/Stratigraphic	oil	100	MMBO	4	1	6.538407977	24.7199654	79.52619883	31.47916618	23.87622741	90.27845628	306.7115377	118.0148375	1.357359847	5.29882221	18.87557204	7.088033653
2058	Grand Erg/Ahnet Basin	onshore	20580101	Tanezzuft-Timimoun Structural/Stratigraphic	gas	100	BCFG	24	1	NA	NA	NA	NA	386.6202343	919.6886543	1942.035764	1009.51065	16.89082741	42.98687996	98.11653904	48.44219331
2058	Grand Erg/Ahnet Basin	onshore	20580201	Tanezzuft-Ahnet Structural/Stratigraphic	oil	100	MMBO	4	1	6.449861027	25.15496169	89.09887198	33.61094928	3.446643933	13.60297634	49.94788609	18.50923193	0.197170564	0.800642596	3.081794529	1.110865579
2058	Grand Erg/Ahnet Basin	onshore	20580201	Tanezzuft-Ahnet Structural/Stratigraphic	gas	100	BCFG	24	1	NA	NA	NA	NA	871.535751	2677.726391	5962.882134	2954.5581	40.13646416	130.1147136	316.2041228	147.740207
2058	Grand Erg/Ahnet Basin	onshore	20580301	Tanezzuft-Sbaa Structural/Stratigraphic	oil	100	MMBO	10	1	44.96533527	146.1372501	334.4839868	162.4672118	22.9736606	77.97269974	193.5326002	89.30695078	1.290315602	4.546419686	12.2239581	5.366853747
2058	Grand Erg/Ahnet Basin	onshore	20580301	Tanezzuft-Sbaa Structural/Stratigraphic	gas	100	BCFG	60	1	NA	NA	NA	NA	137.0347946	442.7959199	1359.73925	555.3647304	1.270549061	4.297139046	14.08349902	5.567679691
2058	Grand Erg/Ahnet Basin	onshore	20580401	Tanezzuft-Mouydir Structural/Stratigraphic	oil	100	MMBO	5	0.4	0	0	53.73007544	12.4820175	0	0	202.8469623	46.75184797	0	0	12.4921538	2.817577027
2058	Grand Erg/Ahnet Basin	onshore	20580401	Tanezzuft-Mouydir Structural/Stratigraphic	gas	100	BCFG	30	0.4	NA	NA	NA	NA	0	0	1056.064306	244.8686316	0	0	50.76114149	11.50514354
2058	Grand Erg/Ahnet Basin	onshore	20580501	Tanezzuft-Benoud Structural/Stratigraphic	oil	95	MMBO	4	1	19.65775542	60.43821331	147.9048982	68.8516147	68.38452992	221.3832992	576.4494787	258.5876433	3.806595024	12.97214143	36.03339407	15.50534997
2058	Grand Erg/Ahnet Basin	onshore	20580501	Tanezzuft-Benoud Structural/Stratigraphic	gas	95	BCFG	24	1	NA	NA	NA	NA	338.8085249	1785.541622	5208.693639	2155.060263	15.50615438	83.53774099	259.4256883	103.4326016
2058	Grand Erg/Ahnet Basin	onshore	20580601	Tanezzuft-Bechar/Abadla Structural/Stratigraphic	oil	100	MMBO	1	0.4	0	0	66.39402505	15.80063998	0	0	256.1076473	59.16634985	0	0	15.63213881	3.557613387
2058	Grand Erg/Ahnet Basin	onshore	20580601	Tanezzuft-Bechar/Abadla Structural/Stratigraphic	gas	100	BCFG	6	0.4	NA	NA	NA	NA	0	0	1571.254635	381.5364134	0	0	77.43961789	18.33363138
2071	Red Sea Basin	onshore	20710101	Gulf of Suez Block-Fault Fairway	oil	33	MMBO	1	1	260.5768516	685.0812676	1276.906388	716.5674994	232.3871808	671.7985269	1575.037397	757.1198599	11.09037942	32.99521143	80.65725667	37.81698862
2071	Red Sea Basin	onshore	20710101	Gulf of Suez Block-Fault Fairway	gas	33	BCFG	6	1	NA	NA	NA	NA	51.44449838	470.5193618	1714.96392	619.5312211	1.515320539	13.91184737	51.97035104	18.58622709
2071	Red Sea Basin	offshore	20710101	Gulf of Suez Block-Fault Fairway	oil	67	MMBO	1	1	529.0499713	1390.922574	2592.506909	1454.849165	471.8163973	1363.954585	3197.803201	1537.182746	22.51683094	66.99027774	163.7586726	76.77994659
2071	Red Sea Basin	offshore	20710101	Gulf of Suez Block-Fault Fairway	gas	67	BCFG	6	1	NA	NA	NA	NA	104.447921	955.2968861	3481.896443	1257.836116	3.076559882	28.24526587	105.5155612	37.73567319
2071	Red Sea Basin	onshore	20710102	Gulf of Suez Qaa Plain	oil	100	MMBO	1	0.6	0	57.22802083	316.6239549	92.67243838	0	28.01064807	162.1245036	46.37365941	0	0.818928722	4.884541205	1.390292747
2071	Red Sea Basin	onshore	20710102	Gulf of Suez Qaa Plain	gas	100	BCFG	6	0.6	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2071	Red Sea Basin	onshore	20710103	Southern Gulf of Suez	oil	11	MMBO	1	1	3.163269248	31.0200993	95.80609112	37.82107998	15.42943266	151.9566255	490.9557548	189.0419434	1.069921549	10.59633147	34.42286012	13.23305293
2071	Red Sea Basin	onshore	20710103	Southern Gulf of Suez	gas	11	BCFG	6	1	NA	NA	NA	NA	68.26738998	407.5486955	1068.29295	468.0804081	3.02168277	18.1870088	48.53536371	21.05763721
2071	Red Sea Basin	offshore	20710103	Southern Gulf of Suez	oil	89	MMBO	1	1	25.59372392	250.9808035	775.1583736	306.0069198	124.838137	1229.467243	3972.27838	1529.521178	8.656637991	85.73395463	278.5122319	107.0674283
2071	Red Sea Basin	offshore	20710103	Southern Gulf of Suez	gas	89	BCFG	6	1	NA	NA	NA	NA	552.3452462	3297.439445	8643.461141	3787.196029	24.44816059	147.1494348	392.6952155	170.3754283
2071	Red Sea Basin	onshore	20710201	Red Sea Coastal Block Faults	oil	28.2491	MMBO	1	1	206.1238895	592.6190986	1031.884714	603.3093054	458.0055735	1360.560753	2574.71051	1417.545137	27.14736315	81.4503175	155.7099316	85.04710405
2071	Red Sea Basin	onshore	20710201	Red Sea Coastal Block Faults	gas	28.2491	BCFG	6	1	NA	NA	NA	NA	3405.753459	10727.0216	19365.01735	10996.69737	196.3380402	633.019625	1205.407562	659.0993738
2071	Red Sea Basin	offshore	20710201	Red Sea Coastal Block Faults	oil	71.7509	MMBO	1	1	523.5414432	1505.214456	2620.920912	1532.366894	1163.304746	3455.736946	6539.599361	3600.47362	68.95255916	206.8785762	395.4932273	216.014183
2071	Red Sea Basin	offshore	20710201	Red Sea Coastal Block Faults	gas	71.7509	BCFG	6	1	NA	NA	NA	NA	8650.395088	27245.94604	49185.90055	27930.90516	498.6860144	1607.829199	3061.657802	1674.070086
2071	Red Sea Basin	onshore	20710202	Red Sea Salt Basin	oil	4.9587	MMBO	10	0.73	0	22.37161812	52.6001313	21.98738221	0	42.36107865	111.7235835	44.03136188	0	1.24101701	3.425274963	1.321007679
2071	Red Sea Basin	onshore	20710202	Red Sea Salt Basin	gas	4.9587	BCFG	60	0.73	NA	NA	NA	NA	0	261.5322293	571.4311503	247.27019	0	10.29253465	23.2397186	9.887287596
2071	Red Sea Basin	offshore	20710202	Red Sea Salt Basin	oil	95.0413	MMBO	10	0.73	0	428.787317	1008.16441	421.4228303	0	811.9168298	2141.358545	843.9304402	0	23.78604674	65.65079262	25.31919397
2071	Red Sea Basin	offshore	20710202	Red Sea Salt Basin	gas	95.0413	BCFG	60	0.73	NA	NA	NA	NA	0	5012.677328	10952.37852	4739.322868	0	197.2726467	445.4258309	189.5054483
2074	Khleisha Uplift	onshore	20230101	Horst/Graben-Related Oil and Gas	oil	4	MMBO	5	1	30.16959946	97.52959044	205.6281332	105.2896257	44.06777465	144.606098	317.733027	157.9222302	2.45858031	8.44050673	20.07250773	9.482356777
2074	Khleisha Uplift	onshore	20230101	Horst/Graben-Related Oil and Gas	gas	4	BCFG	30	1	NA	NA	NA	NA	795.5121018	2345.104582	4267.502089	2422.488542	62.62369142	186.2214018	347.5810677	193.7102311
2075	Euphrates/Mardin	onshore	20300101	Cretaceous Reservoirs	oil	1	MMBO	10	1	237.3607528	706.9894148	1397.852593	749.1068963	220.217775	685.1993405	1494.033625	749.1645344	5.214372276	16.90861121	38.55462939	18.73190329
2089	Anah Graben	onshore	20230101	Horst/Graben-Related Oil and Gas	oil	1	MMBO	5	1	7.542399864	24.38239761	51.40703329	26.32240642	11.01694366	36.15152451	79.43325674	39.48055754	0.614645077	2.110126683	5.018126932	2.370589194
