Assessment Unit Code	Assessment Unit Name	Field Type	Units for Minimum Field Size	Minimum Field Size	Assessment Unit Probability	Oil F95 (MMBO)	Oil F50 (MMBO)	Oil F5 (MMBO)	Oil Mean (MMBO)	Gas F95 (BCFG)	Gas F50 (BCFG)	Gas F5 (BCFG)	Gas Mean (BCFG)	NGL F95 (MMBNGL)	NGL F50 (MMBNGL)	NGL F5 (MMBNGL)	NGL Mean (MMBNGL)	Units for Largest	Largest F95	Largest F50	Largest F5	Largest Mean
37030101	South Malay Lacustrine	oil	MMBO	5	1	278.7672304	908.7021708	2024.981043	1002.976065	1243.746462	4239.352465	10305.79436	4810.820804	16.27005574	57.73399582	151.204779	67.26520602	MMBO	53.04636334	126.1119722	294.763383	142.6360715
37030101	South Malay Lacustrine	gas	BCFG	30	1	NA	NA	NA	NA	5162.368174	15972.95563	32544.24252	17123.8373	96.24012439	310.1519277	697.111437	342.6405645	BCFG	818.4637546	2017.064027	4656.29585	2266.164151
37030102	North Malay Lacustrine	oil	MMBO	5	1	27.96138225	106.1767042	278.512673	123.6218484	124.6673999	495.2694304	1392.602715	594.0689167	1.632584625	6.770937799	20.30052425	8.329570741	MMBO	15.82630082	44.13364892	134.7975116	55.33092141
37030102	North Malay Lacustrine	gas	BCFG	30	1	NA	NA	NA	NA	352.6997245	1060.262718	2358.597251	1167.71115	6.52832525	20.52141375	49.65404075	23.31673131	BCFG	121.1627924	275.8476176	684.6184048	320.8485432
37030201	South Malay Coaly	oil	MMBO	5	1	34.41892223	97.89838685	176.9482564	101.2293069	153.0980701	455.7291544	919.7336176	485.9755932	1.992481822	6.204165399	13.67094301	6.797912797	MMBO	9.687488151	18.49152094	44.03548243	21.4300145
37030201	South Malay Coaly	gas	BCFG	30	1	NA	NA	NA	NA	892.1822694	3017.535902	6515.22456	3282.244558	16.5807769	58.58486976	138.5608854	65.63457038	BCFG	209.5633938	523.5911843	1341.142963	611.1105458
38080101	Pematang/Sihapas Siliciclastics	oil	MMBO	1	1	376.5186588	876.3385845	1494.293193	899.4044275	207.9713888	508.7050999	970.6233859	539.0015385	4.524813535	11.90719845	24.94211493	12.92337794	MMBO	40.86118621	93.81235945	206.4449898	104.545868
38080101	Pematang/Sihapas Siliciclastics	gas	BCFG	6	1	NA	NA	NA	NA	1537.821693	3309.46675	6299.093049	3539.181208	27.74622494	64.76003213	135.0570489	70.83535943	BCFG	284.873561	650.5886069	1653.172868	763.3499274
38170101	Kutei Basin Deltaics	oil	MMBO	1	1	395.6516563	1195.254738	2325.52848	1258.031574	1022.954727	3240.402133	6915.087443	3513.646361	57.93250222	188.5296086	439.3941728	210.619274	MMBO	64.70655374	200.2521671	577.4680581	243.0896519
38170101	Kutei Basin Deltaics	gas	BCFG	6	1	NA	NA	NA	NA	10962.8053	30556.58199	59150.13155	32243.04974	261.8238215	746.4754337	1551.801432	806.3472717	BCFG	1602.940084	4750.94556	12313.20121	5556.850912
38170102	Kutei Basin Turbidites	oil	MMBO	5	1	952.3804117	3326.369439	6979.26184	3569.180173	2499.979046	8997.959556	20780.80261	9990.305722	138.8040878	523.2069563	1307.290124	598.9236869	MMBO	210.090725	653.8612577	2031.145381	815.4865123
38170102	Kutei Basin Turbidites	gas	BCFG	30	1	NA	NA	NA	NA	3328.999643	14144.9767	33198.30661	15696.97566	80.04926589	345.9462384	857.6930275	392.2633682	BCFG	903.6587218	3238.059245	11092.8825	4196.361374
38170103	Kutei Basin Fold and Thrust Belt	oil	MMBO	5	1	37.93374217	268.8370405	762.1046705	317.7441081	102.0938445	727.7326248	2225.833529	889.8755416	5.850354391	42.32274806	138.6542064	53.42786024	MMBO	16.70724579	69.03082879	256.2135159	92.53032286
38170103	Kutei Basin Fold and Thrust Belt	gas	BCFG	30	1	NA	NA	NA	NA	351.9779514	2094.848534	5624.766794	2423.00816	8.50236905	51.48756554	145.1903934	60.56125864	BCFG	126.6304791	484.4421683	1681.614086	629.0034892
38220101	North Sumatra	oil	MMBO	1	1	47.68190362	103.8197298	203.6255499	111.7126218	86.58140911	201.9605471	431.205786	223.3420983	4.700281897	11.82261354	27.40818728	13.40274112	MMBO	8.323250591	20.86130576	61.91891486	25.85019749
38220101	North Sumatra	gas	BCFG	6	1	NA	NA	NA	NA	3748.719157	8431.784457	15537.47588	8894.007118	32.29109367	83.35575889	191.0515147	93.75188	BCFG	495.0157908	1235.606772	3129.103171	1437.683792
38220102	Mergui	oil	MMBO	5	0.95	6.348504728	85.75624717	243.3059518	101.4255882	12.60810481	166.9164381	509.043466	202.9776475	0.693765103	9.696479667	31.69766666	12.17098249	MMBO	10.06172655	30.00160446	117.5711386	42.13074105
38220102	Mergui	gas	BCFG	30	0.95	NA	NA	NA	NA	195.2334702	5383.359178	12372.40773	5802.178592	1.854510819	52.59482197	145.8087091	61.21642795	BCFG	357.4086764	1282.756061	4699.443548	1714.718463
38240101	Sunda/Asri	oil	MMBO	1	1	170.1192996	435.2898369	839.4292788	462.1189683	94.22419206	254.9208747	536.4474208	277.4487956	2.06856067	5.952900383	13.62298394	6.65157224	MMBO	27.7769899	75.26242921	213.6384502	91.08354884
38240101	Sunda/Asri	gas	BCFG	6	1	NA	NA	NA	NA	138.7296471	527.7771315	1298.920328	596.7932283	2.596533157	10.23934377	27.20809354	11.93244839	BCFG	44.33690531	141.9647951	479.1698933	184.1021249
38240201	Ardjuna	oil	MMBO	1	1	80.71515133	182.6035983	353.1698998	195.4680395	146.8963639	356.1963552	751.7773142	391.2998152	8.033270643	20.88275106	47.81126705	23.49524138	MMBO	13.62738736	34.44686636	98.19985273	41.95106756
38240201	Ardjuna	gas	BCFG	6	1	NA	NA	NA	NA	2630.291697	5898.73456	10662.68323	6187.721684	22.60023927	58.61466207	132.4641507	65.50498666	BCFG	349.1340081	810.4330425	1925.276313	926.0487405
38280101	South Sumatra	oil	MMBO	1	1	204.7701221	441.5925754	824.4656567	468.8169559	368.0047656	861.6944084	1759.169124	938.4857674	20.05160229	50.35683432	112.4781848	56.3181594	MMBO	26.75949644	68.81681084	186.1154334	81.98658822
38280101	South Sumatra	gas	BCFG	6	1	NA	NA	NA	NA	6582.731925	16651.50102	30239.8313	17311.76933	58.75105813	164.0773311	371.8338371	182.813884	BCFG	827.3840392	2130.104794	4953.633033	2406.877524
39100101	Barnett	oil	MMBO	3	1	45.33175769	127.7075408	275.0690659	139.9093087	91.99218998	271.938787	642.3361147	307.7157797	5.103321366	15.87989872	40.45024936	18.49182992	MMBO	13.2552728	27.79881152	62.36608795	31.3963833
39100101	Barnett	gas	BCFG	18	1	NA	NA	NA	NA	271.4169424	770.6911043	1655.227428	843.4085092	11.03037623	32.87420483	77.16362418	37.07315726	BCFG	79.9929523	167.8634354	381.2632694	189.5834079
39100201	Petrel	oil	MMBO	10	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
39100201	Petrel	gas	BCFG	60	1	NA	NA	NA	NA	2283.944605	7671.064107	16497.57057	8327.698638	93.35798316	328.2968042	770.1339778	366.5524069	BCFG	541.8480288	1343.060889	3374.887341	1559.827681
39100202	Vulcan Graben	oil	MMBO	10	0.9	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
39100202	Vulcan Graben	gas	BCFG	60	0.9	NA	NA	NA	NA	0	2253.729886	6742.159957	2667.588029	0	96.16335744	308.7127947	117.3545009	BCFG	247.6385513	805.8716891	2493.093936	1008.587815
39100301	Malita	oil	MMBO	10	1	337.4587517	1034.0782	2330.326799	1146.182948	685.8573017	2212.614922	5455.94432	2526.755303	38.49632348	129.4831896	340.025768	151.678611	MMBO	74.23853013	206.3263827	620.3369905	255.4912086
39100301	Malita	gas	BCFG	60	1	NA	NA	NA	NA	2374.922261	7842.010811	18500.08799	8819.249203	96.95500369	336.325001	858.0311664	388.5320041	BCFG	558.7046948	1762.554378	5908.700277	2280.849661
39130101	Late Jurassic/Early Cretaceous-Mesozoic	oil	MMBO	15	1	228.993281	855.1134302	2605.912517	1055.468058	669.9470587	2535.667985	7930.41525	3162.625951	37.80762292	148.2703939	487.5217871	189.7884102	MMBO	61.14712553	259.6285955	1312.296337	408.3818089
39130101	Late Jurassic/Early Cretaceous-Mesozoic	gas	BCFG	90	1	NA	NA	NA	NA	4176.394097	14578.6403	37730.80847	16930.13598	173.299642	622.9219458	1717.298251	744.5430591	BCFG	884.6990915	3458.78538	14616.39996	4935.212149
39300101	Gippsland	oil	MMBO	2	1	102.6100251	288.3751726	582.9184299	309.5168515	265.991288	785.114707	1747.143848	866.606492	14.7803219	45.89388196	109.7576986	51.99502965	MMBO	17.46880422	42.57563998	106.8301683	49.41182889
39300101	Gippsland	gas	BCFG	12	1	NA	NA	NA	NA	976.5586057	4261.047279	10373.23278	4791.486125	57.18887604	252.2893889	637.8312554	287.1079218	BCFG	225.2849687	737.6109594	2107.47234	887.8206842
39480101	Dingo-Mungaroo/Barrow	oil	MMBO	1	1	820.9822488	2216.642233	3787.187622	2249.077648	2388.837378	6535.82257	11849.2211	6744.682738	113.3003928	319.275639	618.8217209	336.566429	MMBO	102.8624266	232.8493822	496.0434732	256.5681457
39480101	Dingo-Mungaroo/Barrow	gas	BCFG	6	1	NA	NA	NA	NA	17815.12255	50332.24766	79471.75417	49635.48244	1041.041007	2957.873166	5002.215783	2977.464242	BCFG	1991.180788	4392.383118	8637.368407	4727.025643
39480201	Locker-Mungaroo/Barrow	oil	MMBO	15	1	41.26170122	118.8624413	264.6367473	131.8169005	14.90931491	47.73948132	123.7462752	55.48752732	0.830178406	2.78746388	7.707999683	3.327282319	MMBO	22.24027176	40.4180377	97.53151137	47.48173287
39480201	Locker-Mungaroo/Barrow	gas	BCFG	90	1	NA	NA	NA	NA	1396.119937	6930.990594	19623.41723	8275.25551	58.34066809	296.8301009	902.9767905	364.5421398	BCFG	354.640285	1645.667258	7736.427829	2474.643985
40170101	Halten Terrace-Trondelag Platform	oil	MMBO	10	1	1349.363081	5557.403723	13135.42816	6203.936526	3772.10708	16123.90231	41853.35206	18630.45975	283.7110417	1259.30458	3512.098488	1491.442844	MMBO	299.8923679	794.6511049	1873.887101	896.6321489
40170101	Halten Terrace-Trondelag Platform	gas	BCFG	60	1	NA	NA	NA	NA	8430.139982	34685.65666	82058.07058	38738.79639	554.7262515	2355.062106	6055.550314	2710.62782	BCFG	1863.796343	4868.568803	11330.94052	5473.429877
40170102	Mid-Norway Continental Margin	oil	MMBO	20	0.95	30.79860888	290.4782985	778.1798318	334.4007995	92.32437668	979.3532346	2821.824373	1165.074533	6.621095303	76.48376288	233.6694775	93.18252736	MMBO	56.13437401	145.7500914	426.9494569	180.6379103
40170102	Mid-Norway Continental Margin	gas	BCFG	120	0.95	NA	NA	NA	NA	1400.444514	88551.78003	268759.6176	106666.7898	60.84444637	3775.950789	12291.47561	4695.03951	BCFG	4440.005636	23262.44943	92779.51704	31942.5585
40250101	Viking Graben	oil	MMBO	2	1	2255.615084	6729.75682	14804.01688	7412.032789	2090.261012	6513.410057	15741.4511	7418.584112	116.2427989	380.1838896	990.5345929	444.502996	MMBO	258.1782948	658.9304526	1327.607598	709.3935841
40250101	Viking Graben	gas	BCFG	12	1	NA	NA	NA	NA	4699.959592	13513.46554	28785.13034	14773.12514	172.7301175	527.8444631	1225.774211	591.503688	BCFG	711.5082354	1893.285185	4720.726041	2185.390473
40250102	Moray Firth	oil	MMBO	2	1	268.6958948	857.1920031	1923.142979	946.8664213	198.8072014	665.8030133	1633.201132	757.93042	11.0596494	38.83376028	102.3889937	45.4566491	MMBO	45.32626389	121.6244994	303.8416396	140.3067858
40250102	Moray Firth	gas	BCFG	12	1	NA	NA	NA	NA	356.2866418	963.4505452	1732.25529	994.1077091	16.45682209	46.63081451	93.35895392	49.74807614	BCFG	82.69484215	163.057263	344.3788369	180.7520066
40250103	Central Graben	oil	MMBO	2	1	1726.388311	4390.746113	8833.144345	4739.578787	1259.219036	3424.050945	7555.317168	3790.634359	69.42360792	200.836173	477.8506592	227.2609248	MMBO	181.650901	430.1050094	874.2457239	465.6123262
40250103	Central Graben	gas	BCFG	12	1	NA	NA	NA	NA	3230.558957	9169.459644	19523.36277	10010.56957	148.3451057	444.6882765	1034.487752	500.3456221	BCFG	473.6942005	1256.306103	3140.218611	1452.247011
40360101	Southern Permian Basin-U.K. Onshore	oil	MMBO	1	1	2.64961731	6.593285192	13.36281563	7.132907166	2.781164087	7.730792651	17.15221614	8.569274307	0.153662589	0.45204991	1.081646222	0.514085649	MMBO	1.705442501	2.680210961	4.787644462	2.882308336
40360101	Southern Permian Basin-U.K. Onshore	gas	BCFG	6	1	NA	NA	NA	NA	8.58192467	21.25795068	38.7222685	22.4317125	0.354107681	0.931229158	1.824639132	0.985311253	BCFG	8.255100005	11.48347194	18.46214279	12.16322888
40360102	Southern Permian Basin-Europe Onshore	oil	MMBO	1	1	23.08461804	67.31554725	147.5959131	74.03530908	19.0817908	58.76462674	140.7992211	66.66184054	0.034088935	0.116505906	0.327858224	0.140970389	MMBO	7.107811302	15.78518287	37.5128597	18.08987814
40360102	Southern Permian Basin-Europe Onshore	gas	BCFG	6	1	NA	NA	NA	NA	5025.403358	12190.15471	21628.85304	12663.38686	8.912871727	24.03752418	53.70723848	26.73197217	BCFG	519.0321726	1255.855904	2623.239109	1373.818485
40360103	Southern Permian Basin-Offshore	oil	MMBO	4	1	13.33322855	55.4126741	133.3847112	62.09795387	4.396164182	19.41307534	50.68301238	22.3645377	0.277848372	1.257998834	3.553585297	1.500296587	MMBO	5.204286839	8.249751126	15.97271999	9.068573546
40360103	Southern Permian Basin-Offshore	gas	BCFG	24	1	NA	NA	NA	NA	2828.364125	11662.47477	27681.92994	13006.33227	8.063047306	33.72653099	87.94965823	39.02583557	BCFG	233.9085659	602.2270211	1095.988751	625.8419045
40470101	Foreland Basin	oil	MMBO	1	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
40470101	Foreland Basin	gas	BCFG	6	1	NA	NA	NA	NA	851.9901082	2128.906512	4420.251764	2320.536801	6.197483954	16.59860828	37.75351969	18.57260478	BCFG	84.62568333	173.5405935	339.2846636	187.2221785
40470201	Deformed Belt	oil	MMBO	1	1	111.3461008	316.3951227	660.0480628	343.912599	306.0816241	925.2561852	2105.176702	1031.597426	16.96591685	53.92679738	133.1084979	61.78975327	MMBO	14.40874266	34.93148465	80.17726927	39.27262837
40470201	Deformed Belt	gas	BCFG	6	1	NA	NA	NA	NA	405.3794993	1210.80586	2526.294769	1313.129589	3.757997184	11.77104297	26.95698899	13.12350308	BCFG	55.84361894	134.028687	311.9992113	151.6424168
40470301	Paleozoic Reservoirs	oil	MMBO	1	1	11.97155248	42.48808571	96.15695197	46.85257742	24.69533886	90.75188833	223.2145654	103.1094539	1.376325193	5.282590475	14.02390688	6.187243545	MMBO	4.027867432	10.33849951	28.31445972	12.37815676
40470301	Paleozoic Reservoirs	gas	BCFG	6	1	NA	NA	NA	NA	70.75758095	253.792904	576.3678754	280.2367742	2.901847487	10.82915017	26.74727949	12.33428984	BCFG	23.93273147	61.66602763	169.7066542	74.08393957
40480101	Greater Hungarian Plain Basins	oil	MMBO	1	1	90.20194114	187.9530766	326.4719429	196.2019709	76.98413555	186.6021077	410.0396893	207.5522107	2.804484293	7.293857631	17.26612053	8.30919218	MMBO	9.012540567	18.47239592	39.55128945	20.51362174
40480101	Greater Hungarian Plain Basins	gas	BCFG	6	1	NA	NA	NA	NA	924.6215408	2111.173188	3683.532116	2187.612815	23.07058263	60.55643699	124.9218845	65.59423978	BCFG	95.27158694	196.7862498	409.5267014	216.7141654
40480201	Zala-Drava-Sava Basins	oil	MMBO	1	1	54.14902352	108.386036	193.6556591	114.2289036	45.34968909	107.8124101	240.5967951	120.586393	1.649223238	4.214664642	10.12984754	4.834410148	MMBO	7.531688519	15.43090807	35.62974683	17.59922765
40480201	Zala-Drava-Sava Basins	gas	BCFG	6	1	NA	NA	NA	NA	499.6994464	970.0536529	1759.009403	1030.16597	11.99564605	28.07328218	59.33135246	30.87265554	BCFG	66.01896728	144.2839172	355.8195923	167.8539979
40480301	Danube Basin	oil	MMBO	1	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
40480301	Danube Basin	gas	BCFG	6	1	NA	NA	NA	NA	43.10556588	131.9640802	299.1467629	146.1269292	0.802802401	2.561936904	6.301917503	2.924765004	BCFG	19.08009243	47.77931514	140.4412488	59.18196664
40480401	Transcarpathian Basin	oil	MMBO	1	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
40480401	Transcarpathian Basin	gas	BCFG	6	1	NA	NA	NA	NA	29.40407318	100.1608599	235.835673	112.2257175	0.551204577	1.945832029	4.967183924	2.241354838	BCFG	16.51497343	38.70766829	99.37261752	45.64114007
40480601	Hungarian Paleogene Basin	oil	MMBO	1	1	9.003641301	42.48705288	111.3138454	48.96964021	10.07825591	49.28115979	139.52085	58.70022251	0.283607874	1.434554388	4.375761864	1.761306095	MMBO	3.637466073	11.93684346	40.11300483	15.47364673
40480601	Hungarian Paleogene Basin	gas	BCFG	6	1	NA	NA	NA	NA	59.01800548	249.4543221	604.5295495	280.2822147	2.208703448	9.647877262	25.51845987	11.20462024	BCFG	23.84114562	63.07078802	169.972505	74.94142666
40570101	Transylvanian Neogene Suprasalt Gas	oil	MMBO	1	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
40570101	Transylvanian Neogene Suprasalt Gas	gas	BCFG	6	1	NA	NA	NA	NA	460.1635569	1845.673376	4489.781982	2083.094598	1.352275356	5.561426974	14.80116095	6.479038286	BCFG	94.9005998	331.0979119	1063.204154	416.6246658
40600101	Neogene Flysch Gas	oil	MMBO	1	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
40600101	Neogene Flysch Gas	gas	BCFG	6	1	NA	NA	NA	NA	6407.673594	15276.4366	29043.484	16266.59684	11.24773054	30.39656936	71.82197184	34.34849546	BCFG	491.3767964	1051.389422	1836.529551	1096.639184
40600201	Thermal Triassic	oil	MMBO	2	1	38.78116211	293.2438434	915.707462	360.4402376	81.19739169	625.4799439	2077.189927	792.4756211	4.679924925	36.40461799	129.4153398	47.61623515	MMBO	19.34556312	96.39600642	383.9607465	132.8696815
40600201	Thermal Triassic	gas	BCFG	12	1	NA	NA	NA	NA	111.1042385	721.175245	2345.637437	905.0924133	4.679479891	30.8492143	106.3766488	39.82938124	BCFG	67.94453201	303.941554	1188.575784	422.6293806
40610101	Moesian Platform	oil	MMBO	1	1	67.40803528	159.8507038	309.8373285	170.8530827	73.52243242	186.7234584	398.8121441	205.089438	2.014066876	5.460220823	12.6382359	6.150468716	MMBO	9.165817078	19.72209054	44.87088102	22.31179555
40610101	Moesian Platform	gas	BCFG	6	1	NA	NA	NA	NA	102.6396729	322.662	725.9651538	356.149388	3.817727635	12.50254873	30.80469447	14.26086615	BCFG	28.52862027	73.94238009	208.3809097	89.46757394
40610201	Romania Flysch Zone	oil	MMBO	1	1	229.8043834	528.5372745	1001.023498	563.9065088	208.0667032	518.4632446	1075.963703	565.0601113	5.720228565	15.18319919	34.21246731	16.93994445	MMBO	23.47697199	44.74096766	84.06319968	47.93921955
40610201	Romania Flysch Zone	gas	BCFG	6	1	NA	NA	NA	NA	391.3743924	1454.093853	3351.854992	1611.740718	14.65122369	56.29327102	141.9504566	64.48423557	BCFG	72.68535939	157.7164848	317.0259552	170.7046559
40610202	Romania Ploiesti Zone	oil	MMBO	1	1	56.57242324	240.4973378	626.0425481	278.0912681	63.44478696	280.3304812	779.4113602	333.3018738	1.800191982	8.181634508	24.34008951	10.00036044	MMBO	19.46519791	65.95764541	220.339469	84.75649047
40610202	Romania Ploiesti Zone	gas	BCFG	6	1	NA	NA	NA	NA	41.11212025	100.9805317	199.1901398	107.952596	1.506719209	3.925221135	8.447760097	4.317429253	BCFG	23.23222903	47.1774727	105.1410228	53.37727156
40680101	Subsalt	oil	MMBO	20	0.6	0	216.2859175	1398.849043	388.2937267	0	453.9753309	3148.873921	856.2766936	0	26.07742231	192.5793739	51.42627623	MMBO	49.93452052	193.4424569	921.4916252	297.432485
40680101	Subsalt	gas	BCFG	120	0.6	NA	NA	NA	NA	0	41207.42318	148530.5732	50354.05378	0	1714.700969	6808.741819	2213.51196	BCFG	3845.151164	10933.89525	28067.48767	12709.01651
52000101	Northeast Greenland Shelf Rift Systems	oil	MMBO	20	0.7	0	49683.71194	111814.9417	47147.76135	0	46606.73553	118596.9413	47147.98308	0	2642.282551	7499.341833	2826.542949	MMBO	2261.018269	5794.742958	10901.54704	6107.219602
52000101	Northeast Greenland Shelf Rift Systems	gas	BCFG	120	0.7	NA	NA	NA	NA	0	34430.205	81179.02944	33560.8148	0	1297.394136	3458.103847	1343.243311	BCFG	2371.32659	6181.047926	15248.20409	7112.096361
52150101	Jeanne d'Arc	oil	MMBO	10	1	442.8667037	1617.703292	3722.656255	1796.301566	1600.91778	6360.001592	17947.35946	7588.533579	90.01389099	371.5135248	1120.349043	456.3299043	MMBO	95.45580269	232.4377456	546.400721	263.2205472
52150101	Jeanne d'Arc	gas	BCFG	60	1	NA	NA	NA	NA	392.4604642	1193.280811	2577.100464	1303.982621	15.92893359	50.89513163	120.4358632	57.38637781	BCFG	187.63943	385.8700106	850.8548293	433.4522963
52430101	Keg River Gas	oil	MMBO	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
52430101	Keg River Gas	gas	BCFG	3	1	NA	NA	NA	NA	352.0710741	818.2596603	1528.529535	868.4259506	6.430216446	15.98323645	32.89326256	17.3722331	BCFG	38.78724769	87.48907266	199.1474853	98.6081929
52430102	Keg River Oil and Gas	oil	MMBO	0.5	1	26.26603248	76.70858472	164.7223478	83.7292855	24.27203893	74.40442273	175.0001001	83.6320147	1.349277655	4.352454543	10.97481378	5.02396628	MMBO	4.064901472	11.90453234	35.15520897	14.55697777
52430102	Keg River Oil and Gas	gas	BCFG	3	1	NA	NA	NA	NA	308.3844945	790.1310477	1448.420737	823.735781	5.61780751	15.3073773	31.08622264	16.44019176	BCFG	42.94200645	111.6550131	296.1794688	131.8186662
52430201	Leduc Gas	oil	MMBO	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
52430201	Leduc Gas	gas	BCFG	3	1	NA	NA	NA	NA	953.5617043	2348.729227	4203.369492	2441.960486	33.54895408	86.70349047	171.8536758	92.6919276	BCFG	108.2091914	269.1871742	622.7096505	304.0080873
52430202	Leduc Oil and Gas	oil	MMBO	0.5	1	209.1712477	492.0269566	818.1742351	501.0080542	190.6729062	478.7267523	889.1535286	500.8755669	10.54814485	27.8945435	57.37808287	30.10596311	MMBO	11.55483619	20.55250976	32.3307565	21.10002636
52430202	Leduc Oil and Gas	gas	BCFG	3	1	NA	NA	NA	NA	130.2759933	265.3288873	480.2506804	280.93706	4.443771163	9.830378394	19.5927224	10.6655706	BCFG	18.24132158	40.12046467	102.8254631	47.21575587
52430301	Exshaw-Rundle Gas	oil	MMBO	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
52430301	Exshaw-Rundle Gas	gas	BCFG	3	1	NA	NA	NA	NA	692.7471486	2013.019649	4280.935208	2197.295755	12.70483666	39.16799221	91.31375948	43.96197868	BCFG	87.54375466	251.3463753	619.3526343	288.1431705
52430302	Exshaw-Rundle Oil and Gas	oil	MMBO	0.5	1	47.91228862	116.4924067	234.1529149	125.7556398	19.63269809	50.6907726	112.2295262	56.47624094	1.079401363	2.956943121	7.117656646	3.385067031	MMBO	3.99113865	9.42760024	20.9541339	10.52892723
52430302	Exshaw-Rundle Oil and Gas	gas	BCFG	3	1	NA	NA	NA	NA	159.5859306	377.0973931	768.2057386	409.6054433	4.385703306	10.98380764	24.5776624	12.28776204	BCFG	12.49964806	22.79435854	42.11342883	24.44879083
52430401	Combined Triassic/Jurassic Gas	oil	MMBO	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
52430401	Combined Triassic/Jurassic Gas	gas	BCFG	3	1	NA	NA	NA	NA	562.9844642	1219.053477	2236.457259	1289.098721	11.16388522	26.15659836	52.86863484	28.35013615	BCFG	54.66551303	126.9535305	287.1957582	143.157193
52430402	Combined Triassic/Jurassic Oil and Gas	oil	MMBO	0.5	1	35.82791708	88.1989155	183.3091826	96.44408068	14.74052	38.73602851	87.82532851	43.43058955	0.809196491	2.270400199	5.539548108	2.608204362	MMBO	3.561659114	7.663395837	16.27475051	8.460656365
52430402	Combined Triassic/Jurassic Oil and Gas	gas	BCFG	3	1	NA	NA	NA	NA	324.7697713	767.480474	1568.901797	833.8351813	8.856337468	22.34780099	50.19740432	25.04309936	BCFG	20.0267325	41.5454023	79.22881381	44.4950325
52430501	Mannville Gas	oil	MMBO	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
52430501	Mannville Gas	gas	BCFG	3	1	NA	NA	NA	NA	2297.292284	4401.941755	7472.166424	4596.654546	41.15881666	86.31470475	161.6681988	91.89233903	BCFG	74.29548785	136.54387	192.2845492	135.5793429
52430601	Second White Specks-Cardium Gas	oil	MMBO	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
52430601	Second White Specks-Cardium Gas	gas	BCFG	3	1	NA	NA	NA	NA	117.4806964	268.0231931	506.3332203	285.144418	3.198668675	7.816756386	16.30499679	8.544272317	BCFG	12.31462541	24.48027594	53.74700855	27.50002779
52430602	Second White Specks-Cardium Oil and Gas	oil	MMBO	0.5	1	14.23419843	34.42828615	60.94389316	35.65636383	5.82722983	15.03817094	29.69036826	16.06260291	0.324915424	0.880510235	1.89729608	0.964908788	MMBO	2.116786646	4.453837905	10.53506845	5.100675056
52430602	Second White Specks-Cardium Oil and Gas	gas	BCFG	3	1	NA	NA	NA	NA	364.7432491	786.6544645	1385.016493	824.3090246	9.954828166	23.14659732	44.83434084	24.7283743	BCFG	21.84307381	44.87042116	87.55335118	48.49561741
52440101	Yeoman Oil	oil	MMBO	0.5	1	1.560348366	4.906304137	11.37176124	5.49424583	1.009287792	3.32956559	8.379779593	3.83819408	0.056263228	0.19384235	0.529574466	0.230299572	MMBO	0.861885172	1.787170577	4.68575143	2.138222497
52440101	Yeoman Oil	gas	BCFG	3	1	NA	NA	NA	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
52440201	Brightholme Oil	oil	MMBO	0.5	1	1.711315528	6.784032527	16.10220256	7.57210382	1.131245073	4.604140589	11.92969099	5.304876412	0.063519131	0.266504631	0.747737401	0.318121646	MMBO	0.79921453	1.591038668	3.856289499	1.850474641
52440201	Brightholme Oil	gas	BCFG	3	1	NA	NA	NA	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
52440301	Bakken Sandstone	oil	MMBO	0.5	1	2.146629678	9.751224904	23.65335903	10.94901352	0.599862156	2.841940409	7.492699535	3.283365702	0.03384616	0.164824919	0.47015623	0.197058821	MMBO	0.872584921	1.811057803	4.252598034	2.073449554
52440301	Bakken Sandstone	gas	BCFG	3	1	NA	NA	NA	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
52440401	Lodgepole Oil	oil	MMBO	0.5	1	46.01811541	103.7723829	200.341295	111.240955	18.31513541	44.37254712	94.55810038	48.975024	1.137920102	2.959551515	6.79974329	3.330576009	MMBO	3.531309727	6.772611612	12.81072361	7.281306024
52440401	Lodgepole Oil	gas	BCFG	3	1	NA	NA	NA	NA	3.873463394	11.82566645	29.39973637	13.59481599	0.164404731	0.508273361	1.34016887	0.598221802	BCFG	3.684176989	6.600883826	19.50713877	8.434558721
