Province Code	Province Name	Onshore or Offshore	Assessment Unit Code	Assessment Unit Name	Field Type	Percent of Assessed Volume Allocated to this Area	Units for Minimum Field Size	Minimum Field Size	Probability	Oil F95 (MMBO)	Oil F50 (MMBO)	Oil F5 (MMBO)	Oil Mean (MMBO)	Gas F95 (BCFG)	Gas F50 (BCFG)	Gas F5 (BCFG)	Gas Mean (BCFG)	NGL F95 (MMBNGL)	NGL F50 (MMBNGL)	NGL F5 (MMBNGL)	NGL Mean (MMBNGL)
2010	Ghudun-Khasfeh Flank Province	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	Ghudun-Khasfeh Flank Province	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2010	Ghudun-Khasfeh Flank Province	NA	NA	total	oil	NA	NA	NA	1	147.4743276	777.8058934	2206.614502	926.443927	417.5957918	2256.866247	6877.818136	2781.699954	23.66249964	132.0975679	428.1775994	166.8874653
2010	Ghudun-Khasfeh Flank Province	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	724.5452172	2620.345503	5641.411576	2841.537453	54.22751861	203.6354897	482.7186907	227.5080463
2011	South Oman Salt Basin	onshore	NA	onshore total	oil	NA	NA	NA	1	28.6830444	88.96683736	188.4793431	96.569307	83.10102479	264.206901	583.8216506	289.9367767	6.046283532	19.53255267	44.74217413	21.73558214
2011	South Oman Salt Basin	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	264.2493017	887.0700312	1822.34075	945.8027425	9.029214913	30.66103942	65.24833621	33.09379008
2011	South Oman Salt Basin	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	South Oman Salt Basin	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2011	South Oman Salt Basin	NA	NA	total	oil	NA	NA	NA	1	28.6830444	88.96683736	188.4793431	96.569307	83.10102479	264.206901	583.8216506	289.9367767	6.046283532	19.53255267	44.74217413	21.73558214
2011	South Oman Salt Basin	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	264.2493017	887.0700312	1822.34075	945.8027425	9.029214913	30.66103942	65.24833621	33.09379008
2013	Huqf-Haushi Uplift	onshore	NA	onshore total	oil	NA	NA	NA	1	8.825552122	27.3744115	57.99364403	29.71363292	25.56954609	81.29443107	179.637431	89.21131592	1.860394933	6.010016206	13.76682281	6.687871427
2013	Huqf-Haushi Uplift	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	88.08310055	295.6900104	607.4469165	315.2675808	3.009738304	10.22034647	21.7494454	11.03126336
2013	Huqf-Haushi Uplift	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	Huqf-Haushi Uplift	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2013	Huqf-Haushi Uplift	NA	NA	total	oil	NA	NA	NA	1	8.825552122	27.3744115	57.99364403	29.71363292	25.56954609	81.29443107	179.637431	89.21131592	1.860394933	6.010016206	13.76682281	6.687871427
2013	Huqf-Haushi Uplift	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	88.08310055	295.6900104	607.4469165	315.2675808	3.009738304	10.22034647	21.7494454	11.03126336
2014	Ghaba Salt Basin	onshore	NA	onshore total	oil	NA	NA	NA	1	110.3194015	342.1801437	724.9205504	371.4204115	319.6193261	1016.180388	2245.467887	1115.141449	23.25493666	75.12520257	172.0852851	83.59839284
2014	Ghaba Salt Basin	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1101.038757	3696.12513	7593.086457	3940.84476	37.6217288	127.7543309	271.8680676	137.890792
2014	Ghaba Salt Basin	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2014	Ghaba Salt Basin	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2014	Ghaba Salt Basin	NA	NA	total	oil	NA	NA	NA	1	110.3194015	342.1801437	724.9205504	371.4204115	319.6193261	1016.180388	2245.467887	1115.141449	23.25493666	75.12520257	172.0852851	83.59839284
2014	Ghaba Salt Basin	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	1101.038757	3696.12513	7593.086457	3940.84476	37.6217288	127.7543309	271.8680676	137.890792
2015	Central Oman Platform	onshore	NA	onshore total	oil	NA	NA	NA	1	110.4250811	380.6937129	885.2999587	424.4180812	195.9183555	660.7928935	1563.087608	741.259344	10.00872385	33.65961587	79.86936812	37.83179361
2015	Central Oman Platform	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	765.2817718	2317.362859	4812.823981	2497.273696	26.04206846	80.48793332	172.8618741	87.64631661
2015	Central Oman Platform	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2015	Central Oman Platform	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2015	Central Oman Platform	NA	NA	total	oil	NA	NA	NA	1	110.4250811	380.6937129	885.2999587	424.4180812	195.9183555	660.7928935	1563.087608	741.259344	10.00872385	33.65961587	79.86936812	37.83179361
2015	Central Oman Platform	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	765.2817718	2317.362859	4812.823981	2497.273696	26.04206846	80.48793332	172.8618741	87.64631661
2016	Fahud Salt Basin	onshore	NA	onshore total	oil	NA	NA	NA	1	239.1192925	902.1234641	2202.933398	1020.248304	302.1407613	1087.86669	2713.291458	1241.838054	10.8287481	39.86631646	100.523919	45.62377022
2016	Fahud Salt Basin	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1176.644719	3329.428152	7084.774514	3636.403364	40.13852028	117.0617224	258.6417639	129.2474516
2016	Fahud Salt Basin	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	Fahud Salt Basin	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2016	Fahud Salt Basin	NA	NA	total	oil	NA	NA	NA	1	239.1192925	902.1234641	2202.933398	1020.248304	302.1407613	1087.86669	2713.291458	1241.838054	10.8287481	39.86631646	100.523919	45.62377022
2016	Fahud Salt Basin	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	1176.644719	3329.428152	7084.774514	3636.403364	40.13852028	117.0617224	258.6417639	129.2474516
2017	Oman Mountains	onshore	NA	onshore total	oil	NA	NA	NA	1	3.725838443	19.14551553	51.50498342	22.28689823	1.796324885	9.405008686	26.47373701	11.16203684	0.089104367	0.468782306	1.333109202	0.558191469
2017	Oman Mountains	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1.607412634	7.801861468	29.48995641	10.61450644	0.079638109	0.388481099	1.487700836	0.531151769
2017	Oman Mountains	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2017	Oman Mountains	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2017	Oman Mountains	NA	NA	total	oil	NA	NA	NA	1	3.725838443	19.14551553	51.50498342	22.28689823	1.796324885	9.405008686	26.47373701	11.16203684	0.089104367	0.468782306	1.333109202	0.558191469
2017	Oman Mountains	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	1.607412634	7.801861468	29.48995641	10.61450644	0.079638109	0.388481099	1.487700836	0.531151769
2019	Rub Al Khali Basin	onshore	NA	onshore total	oil	NA	NA	NA	1	7266.661269	28244.28053	69484.91075	32034.09463	13112.0565	58309.42235	162067.1598	69261.74864	719.7518417	3350.435269	9963.784769	4085.165321
2019	Rub Al Khali Basin	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	85572.08984	302677.1847	649029.2608	327852.7328	6053.90228	22253.72925	52300.98996	24804.62066
2019	Rub Al Khali Basin	offshore	NA	offshore total	oil	NA	NA	NA	1	1409.099208	4275.877867	8926.178944	4613.067404	1999.580302	6702.52004	15563.49903	7484.365818	112.3120775	392.1113394	981.4517738	449.5683398
2019	Rub Al Khali Basin	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	5759.808094	19464.40166	41890.6854	21113.2439	234.998919	831.8595133	1953.626789	928.9722305
2019	Rub Al Khali Basin	NA	NA	total	oil	NA	NA	NA	1	8675.760477	32520.1584	78411.08969	36647.16203	15111.6368	65011.94239	177630.6588	76746.11446	832.0639192	3742.546608	10945.23654	4534.73366
2019	Rub Al Khali Basin	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	91331.89794	322141.5863	690919.9462	348965.9767	6288.901199	23085.58876	54254.61675	25733.5929
2020	Interior Homocline-Central Arch	onshore	NA	onshore total	oil	NA	NA	NA	1	6335.167313	16012.48713	28113.1204	16494.97077	8011.291529	20881.52599	38935.15153	21842.05266	429.2921855	1177.412105	2428.584461	1270.624214
2020	Interior Homocline-Central Arch	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	38353.62383	98593.28188	167471.5882	100231.7452	3011.568871	7804.447653	13723.99883	8020.85284
2020	Interior Homocline-Central Arch	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	Interior Homocline-Central Arch	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2020	Interior Homocline-Central Arch	NA	NA	total	oil	NA	NA	NA	1	6335.167313	16012.48713	28113.1204	16494.97077	8011.291529	20881.52599	38935.15153	21842.05266	429.2921855	1177.412105	2428.584461	1270.624214
2020	Interior Homocline-Central Arch	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	38353.62383	98593.28188	167471.5882	100231.7452	3011.568871	7804.447653	13723.99883	8020.85284
2021	Greater Ghawar Uplift	onshore	NA	onshore total	oil	NA	NA	NA	1	4507.188333	10775.76205	18052.33488	10967.53478	3478.87685	8609.142732	15414.6754	8918.491905	147.5458696	386.0579864	770.900934	412.8989024
2021	Greater Ghawar Uplift	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	33888.94014	83219.52325	142816.4196	85107.51611	2272.2049	5728.736812	10223.21402	5923.968512
2021	Greater Ghawar Uplift	offshore	NA	offshore total	oil	NA	NA	NA	1	997.7822746	2727.633436	5172.812562	2862.218306	1060.789108	2947.507163	5907.935599	3150.539298	33.6061972	96.13924119	205.3222489	104.6510381
2021	Greater Ghawar Uplift	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	52944.30917	123985.3439	226304.0726	129792.8092	2112.638622	5303.665979	10679.18912	5708.032853
2021	Greater Ghawar Uplift	NA	NA	total	oil	NA	NA	NA	1	5504.970608	13503.39549	23225.14744	13829.75309	4539.665958	11556.64989	21322.611	12069.0312	181.1520668	482.1972276	976.2231828	517.5499404
2021	Greater Ghawar Uplift	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	86833.24931	207204.8672	369120.4922	214900.3253	4384.843522	11032.40279	20902.40314	11632.00137
2022	Qatar Arch	onshore	NA	onshore total	oil	NA	NA	NA	1	971.3491241	2597.679922	4869.479132	2719.980315	1118.347335	3322.275048	7028.148109	3606.540703	50.74466051	163.2449554	384.9682494	183.4136689
2022	Qatar Arch	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1689.070924	5219.928059	10423.21263	5542.800306	123.5299226	387.1282144	823.3179076	419.0200498
2022	Qatar Arch	offshore	NA	offshore total	oil	NA	NA	NA	1	808.0828123	2194.569146	4168.907537	2305.940051	1098.834479	3151.428705	6416.618712	3382.523752	49.38989774	152.1063857	343.8157622	168.5134726
2022	Qatar Arch	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1392.698343	4505.847378	9444.364218	4852.767938	56.70264981	192.6532189	441.1558004	213.4656584
2022	Qatar Arch	NA	NA	total	oil	NA	NA	NA	1	1779.431936	4792.249068	9038.38667	5025.920366	2217.181813	6473.703752	13444.76682	6989.064455	100.1345583	315.351341	728.7840116	351.9271416
2022	Qatar Arch	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	3081.769267	9725.775437	19867.57684	10395.56824	180.2325724	579.7814333	1264.473708	632.4857083
2023	Widyan Basin-Interior Platform	onshore	NA	onshore total	oil	NA	NA	NA	1	7984.437712	20708.30069	36026.28427	21215.05689	6710.468105	18242.84032	34658.39955	19146.05735	314.5630389	905.7993693	1901.124065	980.4513672
2023	Widyan Basin-Interior Platform	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	27031.69313	73698.30077	129996.6441	75600.26689	2079.1679	5671.533643	10281.43761	5868.274857
2023	Widyan Basin-Interior Platform	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2023	Widyan Basin-Interior Platform	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2023	Widyan Basin-Interior Platform	NA	NA	total	oil	NA	NA	NA	1	7984.437712	20708.30069	36026.28427	21215.05689	6710.468105	18242.84032	34658.39955	19146.05735	314.5630389	905.7993693	1901.124065	980.4513672
2023	Widyan Basin-Interior Platform	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	27031.69313	73698.30077	129996.6441	75600.26689	2079.1679	5671.533643	10281.43761	5868.274857
2024	Mesopotamian Foredeep Basin	onshore	NA	onshore total	oil	NA	NA	NA	1	14104.06283	40905.04109	79379.91188	43128.35953	13304.29601	40461.63403	86355.42443	43951.9942	374.9015184	1181.876489	2650.822099	1303.48306
2024	Mesopotamian Foredeep Basin	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	4697.801716	13260.24905	23822.32857	13640.91238	282.1779506	782.6480329	1469.816132	817.8380713
2024	Mesopotamian Foredeep Basin	offshore	NA	offshore total	oil	NA	NA	NA	1	6243.631227	17145.77634	32613.5853	18005.64031	6719.450788	18829.67271	38008.87486	20164.86508	216.9114534	629.0297423	1359.471185	687.2124028
2024	Mesopotamian Foredeep Basin	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	2062.122888	5586.356454	11101.53598	5964.290802	83.35270296	238.6096461	521.0898603	262.3259531
2024	Mesopotamian Foredeep Basin	NA	NA	total	oil	NA	NA	NA	1	20347.69406	58050.81742	111993.4972	61133.99984	20023.7468	59291.30674	124364.2993	64116.85928	591.8129719	1810.906231	4010.293284	1990.695463
2024	Mesopotamian Foredeep Basin	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	6759.924604	18846.6055	34923.86454	19605.20319	365.5306535	1021.257679	1990.905993	1080.164024
2025	Hail-Ga'Ara Arch	onshore	NA	onshore total	oil	NA	NA	NA	1	15.08479973	48.76479522	102.8140666	52.64481284	22.03388733	72.30304902	158.8665135	78.96111509	1.229290155	4.220253365	10.03625386	4.741178388
2025	Hail-Ga'Ara Arch	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	397.7560509	1172.552291	2133.751045	1211.244271	31.31184571	93.11070091	173.7905338	96.85511555
2025	Hail-Ga'Ara Arch	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2025	Hail-Ga'Ara Arch	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2025	Hail-Ga'Ara Arch	NA	NA	total	oil	NA	NA	NA	1	15.08479973	48.76479522	102.8140666	52.64481284	22.03388733	72.30304902	158.8665135	78.96111509	1.229290155	4.220253365	10.03625386	4.741178388
2025	Hail-Ga'Ara Arch	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	397.7560509	1172.552291	2133.751045	1211.244271	31.31184571	93.11070091	173.7905338	96.85511555
2028	Rutbah Uplift	onshore	NA	onshore total	oil	NA	NA	NA	1	15.08479973	48.76479522	102.8140666	52.64481284	22.03388733	72.30304902	158.8665135	78.96111509	1.229290155	4.220253365	10.03625386	4.741178388
2028	Rutbah Uplift	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	397.7560509	1172.552291	2133.751045	1211.244271	31.31184571	93.11070091	173.7905338	96.85511555
2028	Rutbah Uplift	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2028	Rutbah Uplift	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2028	Rutbah Uplift	NA	NA	total	oil	NA	NA	NA	1	15.08479973	48.76479522	102.8140666	52.64481284	22.03388733	72.30304902	158.8665135	78.96111509	1.229290155	4.220253365	10.03625386	4.741178388
2028	Rutbah Uplift	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	397.7560509	1172.552291	2133.751045	1211.244271	31.31184571	93.11070091	173.7905338	96.85511555
2029	Wadi-Surhan Basin	onshore	NA	onshore total	oil	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	0	0	0
2029	Wadi-Surhan Basin	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	2585.414331	7621.589891	13869.38179	7873.087762	203.5269971	605.2195559	1129.63847	629.5582511
2029	Wadi-Surhan Basin	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2029	Wadi-Surhan Basin	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2029	Wadi-Surhan Basin	NA	NA	total	oil	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	0	0	0
2029	Wadi-Surhan Basin	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	2585.414331	7621.589891	13869.38179	7873.087762	203.5269971	605.2195559	1129.63847	629.5582511
2030	Zagros Fold Belt	onshore	NA	onshore total	oil	NA	NA	NA	1	13254.56288	40516.10652	81931.49284	43226.17684	18058.7863	58637.00455	131341.8823	64632.38722	771.4715233	2649.827007	6468.857144	3009.148507
2030	Zagros Fold Belt	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	42614.67613	129008.9685	260425.3436	137586.8023	1734.45887	5504.336303	12167.33871	6051.801569
2030	Zagros Fold Belt	offshore	NA	offshore total	oil	NA	NA	NA	1	684.6639701	2090.911725	4236.323494	2232.369303	931.6324806	3024.856151	6794.681234	3337.64859	39.54960932	135.9028339	332.8991549	154.5324339
2030	Zagros Fold Belt	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1968.185389	6037.154784	12275.53021	6450.709367	80.14626797	257.595501	572.8930405	283.7470595
2030	Zagros Fold Belt	NA	NA	total	oil	NA	NA	NA	1	13939.22685	42607.01824	86167.81634	45458.54614	18990.41878	61661.8607	138136.5635	67970.03581	811.0211326	2785.729841	6801.756299	3163.68094
2030	Zagros Fold Belt	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	44582.86152	135046.1233	272700.8738	144037.5117	1814.605138	5761.931804	12740.23175	6335.548629
2031	Zagros Thrust Zone	onshore	NA	onshore total	oil	NA	NA	NA	1	11.43941598	36.68761641	67.03936986	37.72837639	16.64042626	54.17384524	104.3227361	56.60762823	0.931578895	3.147588975	6.68712566	3.396849432
2031	Zagros Thrust Zone	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	272.7681024	888.3634466	1616.189519	909.6512706	11.24096466	37.75203436	76.2638798	39.98956948
2031	Zagros Thrust Zone	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2031	Zagros Thrust Zone	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2031	Zagros Thrust Zone	NA	NA	total	oil	NA	NA	NA	1	11.43941598	36.68761641	67.03936986	37.72837639	16.64042626	54.17384524	104.3227361	56.60762823	0.931578895	3.147588975	6.68712566	3.396849432
2031	Zagros Thrust Zone	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	272.7681024	888.3634466	1616.189519	909.6512706	11.24096466	37.75203436	76.2638798	39.98956948
2043	Sirte Basin	onshore	NA	onshore total	oil	NA	NA	NA	1	2172.70694	5201.739404	9562.156679	5512.707164	1311.252904	3409.92228	7309.763514	3748.619217	77.83614798	203.839747	441.0101462	225.007818
2043	Sirte Basin	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1850.439966	4213.638835	8439.069852	4557.113819	53.0886476	124.6121256	259.9305374	136.709055
2043	Sirte Basin	offshore	NA	offshore total	oil	NA	NA	NA	1	427.6269227	946.3035957	2789.829614	1341.741299	372.0714997	908.3329776	8369.101286	2869.614224	22.08231887	54.28965639	504.8759658	172.3090588
2043	Sirte Basin	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	616.8133221	1404.546278	10300.90203	3808.926907	17.69621587	41.53737519	315.5718566	114.165727
2043	Sirte Basin	NA	NA	total	oil	NA	NA	NA	1	2600.333863	6148.043	12351.98629	6854.448463	1683.324404	4318.255257	15678.8648	6618.233441	99.91846684	258.1294034	945.8861121	397.3168767
2043	Sirte Basin	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	2467.253288	5618.185114	18739.97189	8366.040726	70.78486347	166.1495007	575.502394	250.874782
2047	Hamra Basin	onshore	NA	onshore total	oil	NA	NA	NA	1	19.79816924	79.85151942	190.4012321	89.2295272	25.47615177	105.8398309	274.6560552	122.2004039	0.959648525	4.120138522	11.51437732	4.887887831
2047	Hamra Basin	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	28.06876447	106.2146368	249.3720177	118.4949576	2.959846836	11.51028091	29.59516132	13.28139666
2047	Hamra Basin	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2047	Hamra Basin	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2047	Hamra Basin	NA	NA	total	oil	NA	NA	NA	1	19.79816924	79.85151942	190.4012321	89.2295272	25.47615177	105.8398309	274.6560552	122.2004039	0.959648525	4.120138522	11.51437732	4.887887831
2047	Hamra Basin	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	28.06876447	106.2146368	249.3720177	118.4949576	2.959846836	11.51028091	29.59516132	13.28139666
2048	Pelagian Basin	onshore	NA	onshore total	oil	NA	NA	NA	1	90.73081524	347.6934437	815.915446	387.6096312	144.3472273	566.5684761	1442.806851	651.1109369	4.272835929	17.57922905	48.18814772	20.73638775
2048	Pelagian Basin	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	176.9566501	685.7245704	1613.558062	765.2076836	7.695410951	30.03823438	76.85526063	34.58233748
2048	Pelagian Basin	offshore	NA	offshore total	oil	NA	NA	NA	1	219.6773025	793.5277161	1816.75756	879.9729513	409.9183081	1539.474268	3851.132253	1760.766355	9.874641	38.4408857	102.3447009	44.90361327
2048	Pelagian Basin	offshore	NA	offshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	540.8417682	2132.536412	5021.062614	2379.013245	6.636064811	25.96365197	64.43616918	29.52138594
2048	Pelagian Basin	NA	NA	total	oil	NA	NA	NA	1	310.4081177	1141.22116	2632.673006	1267.582582	554.2655354	2106.042744	5293.939104	2411.877292	14.14747693	56.02011475	150.5328487	65.64000102
2048	Pelagian Basin	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	717.7984183	2818.260983	6634.620676	3144.220928	14.33147576	56.00188634	141.2914298	64.10372342
2054	Trias/Ghadames Basin	onshore	NA	onshore total	oil	NA	NA	NA	1	1442.633366	5787.718789	13826.20596	6477.015724	1765.445513	7434.645282	19461.63909	8607.79406	66.38186802	289.0199072	814.7451501	344.7357221
2054	Trias/Ghadames Basin	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1967.037201	7891.619944	19075.87344	8885.137769	177.1150521	714.7992241	1867.752501	828.850415
2054	Trias/Ghadames Basin	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2054	Trias/Ghadames Basin	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2054	Trias/Ghadames Basin	NA	NA	total	oil	NA	NA	NA	1	1442.633366	5787.718789	13826.20596	6477.015724	1765.445513	7434.645282	19461.63909	8607.79406	66.38186802	289.0199072	814.7451501	344.7357221
2054	Trias/Ghadames Basin	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	1967.037201	7891.619944	19075.87344	8885.137769	177.1150521	714.7992241	1867.752501	828.850415
2056	Illizi Basin	onshore	NA	onshore total	oil	NA	NA	NA	1	630.3017963	2639.411016	6283.713397	2947.155597	2692.087391	11599.24584	30137.34884	13414.69428	56.51335675	250.5834496	702.1935525	298.0304031
2056	Illizi Basin	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	5849.532331	14396.50411	24652.67579	14723.37133	217.7891557	567.6753957	1098.606321	601.4835587
2056	Illizi Basin	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2056	Illizi Basin	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2056	Illizi Basin	NA	NA	total	oil	NA	NA	NA	1	630.3017963	2639.411016	6283.713397	2947.155597	2692.087391	11599.24584	30137.34884	13414.69428	56.51335675	250.5834496	702.1935525	298.0304031
2056	Illizi Basin	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	5849.532331	14396.50411	24652.67579	14723.37133	217.7891557	567.6753957	1098.606321	601.4835587
2058	Grand Erg/Ahnet Basin	onshore	NA	onshore total	oil	NA	NA	NA	1	174.0291594	521.1817073	1249.649943	598.6569231	195.7117059	625.3425061	2032.586476	827.7922745	9.505644188	32.27161958	117.4684796	44.9491059
2058	Grand Erg/Ahnet Basin	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	1822.709437	6293.293956	18301.74608	7835.851147	78.01742219	283.542863	879.375886	361.8040792
2058	Grand Erg/Ahnet Basin	offshore	NA	offshore total	oil	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0
2058	Grand Erg/Ahnet Basin	offshore	NA	offshore total	gas	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
2058	Grand Erg/Ahnet Basin	NA	NA	total	oil	NA	NA	NA	1	174.0291594	521.1817073	1249.649943	598.6569231	195.7117059	625.3425061	2032.586476	827.7922745	9.505644188	32.27161958	117.4684796	44.9491059
2058	Grand Erg/Ahnet Basin	NA	NA	total	gas	NA	NA	NA	1	NA	NA	NA	NA	1822.709437	6293.293956	18301.74608	7835.851147	78.01742219	283.542863	879.375886	361.8040792
2071	Red Sea Basin	onshore	NA	onshore total	oil	NA	NA	NA	1	469.8640103	1388.320104	2773.821279	1472.357705	705.822187	2254.687632	4914.551749	2454.111961	39.30766412	127.1018061	279.0998645	138.808446
2071	Red Sea Basin	onshore	NA	onshore total	gas	NA	NA	NA	1	NA	NA	NA	NA	3525.465348	11866.62189	22719.70537	12331.57919	200.8750435	675.4110158	1329.152995	708.6305257
