Assessment Unit Code	Assessment Unit Name	Field Type	Resource Type	Units for Minimum Field Size	Minimum Field Size	Assessment Unit Probability	Units for Fractiles	F100	F95	F90	F85	F80	F75	F70	F65	F60	F55	F50	F45	F40	F35	F30	F25	F20	F15	F10	F5	F0
10160104	South Margin Subsalt	oil	gas	MMBO	20	1	BCFG	588.3813429	8347.448292	11463.76649	13962.44436	16162.86915	18194.4357	20139.61131	22025.27851	23925.76764	25895.87637	27913.95534	30102.78233	32438.54087	35034.65241	37887.22827	41219.49516	45158.58845	50103.10685	57089.64624	68477.8904	186249.5315
10160104	South Margin Subsalt	oil	NGL	MMBO	20	1	MMBNGL	36.69725857	464.0804915	642.239631	784.9443273	911.925524	1030.658663	1148.272272	1270.412655	1391.555396	1508.748185	1640.422054	1773.900909	1920.727452	2082.879834	2266.375303	2481.792987	2740.162257	3066.809771	3527.679582	4299.401296	13360.32023
10160104	South Margin Subsalt	oil	largest	MMBO	20	1	MMBO	119.5931874	980.6378527	1306.147955	1601.324106	1866.629049	2132.184383	2396.664319	2672.011388	2965.052205	3294.292947	3658.543375	4051.652075	4502.155808	5040.004579	5666.743301	6470.485192	7471.44282	8829.13252	10842.12376	14573.67996	24980.83683
10160104	South Margin Subsalt	gas	gas	BCFG	120	1	BCFG	1106.078155	8762.538541	12191.8948	14926.28964	17245.8711	19389.0915	21503.98314	23633.20462	25782.83237	28018.91981	30318.44746	32771.01531	35483.81047	38393.38156	41986.11223	45949.67713	51082.83893	57261.01471	66645.81195	81810.05343	223123.4508
10160104	South Margin Subsalt	gas	liquids	BCFG	120	1	MMBL	24.63920728	210.7566274	293.865783	358.8719459	416.1979941	471.4328291	523.6537943	577.363622	632.6616779	688.3487581	747.7250256	810.9204487	878.1397443	956.2927481	1043.565274	1151.378036	1280.494383	1446.930234	1682.052202	2077.862061	6379.097319
10160104	South Margin Subsalt	gas	largest	BCFG	120	1	BCFG	268.6313172	1965.08383	2717.590239	3383.979531	4031.727398	4654.451202	5339.052616	6078.194991	6846.934123	7711.350307	8681.429208	9773.185162	11065.94241	12676.14924	14512.32679	16934.49622	19962.78279	24292.43052	30718.5097	42692.04293	79976.0199
10160106	Suprasalt	oil	oil	MMBO	3	1	MMBO	271.4370799	1177.797277	1479.364563	1711.778622	1925.203394	2132.219873	2334.212723	2540.415222	2763.634242	2992.253838	3236.702646	3481.446384	3741.825807	4027.954167	4331.340708	4665.904913	5038.921451	5458.481752	5949.273558	6678.692767	9526.505602
10160106	Suprasalt	oil	gas	MMBO	3	1	BCFG	259.5205836	1245.29431	1605.038268	1900.167686	2158.916197	2416.188994	2670.528541	2921.712207	3180.589195	3463.794053	3750.573308	4064.093024	4397.536303	4759.034261	5173.744752	5625.711339	6151.381656	6778.82838	7578.231653	8820.656393	16046.90948
10160106	Suprasalt	oil	NGL	MMBO	3	1	MMBNGL	13.05776187	69.54768359	89.85976753	107.4777434	122.9861126	138.3492345	153.3881864	168.6345495	184.4626861	201.5590179	219.1908319	238.0097153	259.1873393	281.7196956	306.5929972	335.7398853	369.5756026	412.26793	466.9843328	556.5468558	1267.163642
10160106	Suprasalt	oil	largest	MMBO	3	1	MMBO	35.96684163	110.5552793	131.9405289	148.0809746	161.8858734	174.9420513	187.9702018	199.872238	212.4051667	225.216159	238.145211	252.1351163	266.6659946	282.11877	299.798413	320.505262	342.8967432	369.4098051	400.9905286	442.751978	499.9564532
10160106	Suprasalt	gas	gas	BCFG	18	1	BCFG	766.6369677	2343.826749	2857.691279	3228.601186	3551.752727	3861.228683	4145.172522	4441.45745	4749.741568	5058.627945	5374.028896	5719.827192	6074.025379	6461.672003	6883.385826	7319.680526	7838.380264	8384.504407	9064.460843	9982.323628	14506.08356
10160106	Suprasalt	gas	liquids	BCFG	18	1	MMBL	10.13743421	40.50362525	50.80728555	59.08894434	66.78801948	73.95991777	81.21266122	87.99292545	95.51978905	103.3090268	111.2921339	119.7549924	129.0328508	139.4047611	150.9125451	164.5316629	180.6004068	201.4207179	228.6983086	271.9648944	515.5373883
10160106	Suprasalt	gas	largest	BCFG	18	1	BCFG	73.88404274	180.8581612	211.6283844	234.2774356	253.2099951	271.6023538	289.3683288	306.7284378	324.1642365	342.2076687	361.4770006	381.6740814	403.5275239	427.7601757	454.8986101	485.7090227	521.0546867	563.4832944	617.4045085	690.8676232	799.9406734
10500101	Kolguyev Terrace	oil	oil	MMBO	10	1	MMBO	10.43939639	121.0658531	168.4323602	210.9437859	252.1887541	293.0589568	331.1748053	371.266289	412.3214549	455.3634737	500.1866951	545.5555977	595.9658895	650.44888	708.4928745	773.7589602	848.1936259	932.4093246	1041.823208	1216.208328	2509.011841
10500101	Kolguyev Terrace	oil	gas	MMBO	10	1	BCFG	19.64223894	290.1145684	408.1586454	514.2677556	613.3167305	709.6764525	807.0008938	905.6405695	1004.254505	1111.507091	1225.532221	1344.756426	1471.016556	1603.828809	1750.438859	1920.737136	2117.409964	2348.574768	2656.346981	3127.758985	7676.385007
10500101	Kolguyev Terrace	oil	NGL	MMBO	10	1	MMBNGL	0.791425995	16.19612536	23.24363114	29.18139964	35.03020296	40.78314012	46.6005032	52.44346569	58.38615579	64.58380552	71.26447978	78.35436417	86.00549957	94.76391738	103.8092943	114.7993889	127.3244698	142.9885564	164.01023	196.9766027	534.8906181
10500101	Kolguyev Terrace	oil	largest	MMBO	10	1	MMBO	10.43939639	33.86872054	43.67367526	52.02919659	59.87608373	67.46875454	75.02413532	82.86178367	90.97922222	99.7141743	109.1814386	119.5449701	131.1265781	144.6911197	161.0819536	180.5112675	204.8455215	237.4701228	287.9045772	377.0566666	699.9983375
10500101	Kolguyev Terrace	gas	gas	BCFG	60	1	BCFG	202.188224	3611.738689	5170.159591	6395.510493	7595.985181	8704.785732	9829.944299	10982.69129	12143.87578	13350.43562	14573.95964	15883.52168	17280.49594	18803.85588	20415.53766	22190.12386	24227.45132	26625.9125	29521.22916	33744.96921	62404.6213
10500101	Kolguyev Terrace	gas	liquids	BCFG	60	1	MMBL	8.801302162	135.2842348	195.6052008	243.9768539	288.7440223	333.9374828	379.6858513	422.9143038	468.4581791	517.6467984	565.6366767	618.5328224	675.410268	739.2085391	806.5252438	884.3427812	971.3633152	1076.242748	1210.598318	1429.154394	2981.639745
10500101	Kolguyev Terrace	gas	largest	BCFG	60	1	BCFG	100.0954846	695.4578076	927.2912007	1118.136278	1291.558653	1460.909096	1630.054994	1805.476953	1979.307182	2162.691409	2363.727207	2588.652293	2839.676865	3120.32198	3445.294511	3817.378671	4309.057706	4913.780133	5764.281263	7135.95809	9999.957943
10500102	South Barents and Ludlov Saddle	oil	oil	MMBO	20	1	MMBO	20.4016934	61.2165614	80.66007287	96.92536173	113.4102686	129.4574342	145.6592844	162.0143903	179.4727058	197.8008612	217.2734909	238.4441438	260.5984321	284.3690664	310.473156	341.4660759	378.5947787	422.6047444	485.7211534	592.0884305	1552.860345
10500102	South Barents and Ludlov Saddle	oil	gas	MMBO	20	1	BCFG	36.54122746	147.4452531	193.9456924	235.4368271	274.7709894	314.0817874	354.4841981	396.3788909	440.1245879	485.12898	534.0493797	586.4167524	641.7145447	703.2215889	773.5211927	855.2557966	950.1047568	1070.307233	1236.270873	1519.187697	4189.683953
10500102	South Barents and Ludlov Saddle	oil	NGL	MMBO	20	1	MMBNGL	1.471159067	8.247427445	10.9247782	13.47628816	15.80715388	18.0915135	20.48119124	22.88728327	25.53232471	28.36445016	31.25670662	34.47059773	37.85419511	41.75312698	46.04005495	51.03513672	57.23352573	64.84705207	75.45316944	94.38007466	318.7844825
10500102	South Barents and Ludlov Saddle	oil	largest	MMBO	20	1	MMBO	20.4016934	33.41767613	39.59887531	44.92910322	50.16381812	55.22726618	60.32151424	65.87935758	71.82145866	78.29468218	85.30098172	92.89061014	101.5388563	111.6289388	123.8164404	138.3574283	157.0194929	183.6194137	223.7565137	306.7304885	799.4053096
10500102	South Barents and Ludlov Saddle	gas	gas	BCFG	120	1	BCFG	8855.581298	54538.23715	71333.61377	84994.79065	97612.34846	110204.8175	121807.8526	133216.2889	145622.5673	158454.4175	171890.7016	185556.8436	200684.8853	217141.3722	234536.5614	253576.6571	274299.0641	298600.9992	330846.35	377272.883	678411.9862
10500102	South Barents and Ludlov Saddle	gas	liquids	BCFG	120	1	MMBL	176.4414746	1012.037044	1351.615976	1615.625452	1870.75808	2120.656642	2362.053688	2597.267925	2849.192831	3121.16357	3397.736804	3700.621108	4013.343483	4346.526981	4740.692579	5192.564358	5683.140614	6311.24635	7174.626656	8509.737077	17308.1768
10500102	South Barents and Ludlov Saddle	gas	largest	BCFG	120	1	BCFG	1382.268617	7942.554207	10359.41856	12350.03816	14193.22918	15969.06021	17793.04486	19553.63637	21441.58805	23510.63022	25648.58537	27951.36648	30424.70588	33278.33038	36521.46133	40269.89555	44856.55137	50338.77934	57040.99466	66298.94902	79997.97062
10500103	North Barents	oil	oil	MMBO	20	0.95	MMBO	0	21.37443751	54.22615976	65.39163852	76.26706921	84.53784374	92.05232935	99.2941995	106.4279779	113.7520986	121.3620974	129.3721929	137.784221	147.1850786	157.9398933	170.474052	185.6865954	205.3843242	234.6615579	287.0748767	796.9622586
10500103	North Barents	oil	gas	MMBO	20	0.95	BCFG	0	43.80735286	128.0485834	157.2513013	181.5368247	202.929133	222.8364314	241.8250036	260.7216148	279.5957014	299.5044038	320.5502997	343.1922469	368.008394	395.5229417	429.492789	469.2122542	521.9992233	599.1438889	738.7362755	2268.384283
10500103	North Barents	oil	NGL	MMBO	20	0.95	MMBNGL	0	2.073835028	6.956942463	8.740478621	10.20331679	11.50089162	12.71574608	13.91111062	15.1240705	16.37446422	17.61659617	18.95143302	20.39730986	21.9789296	23.79876312	25.90730672	28.52682428	32.02168333	37.07634449	46.2287034	169.7755161
10500103	North Barents	oil	largest	MMBO	20	0.95	MMBO	20.39401482	28.70359062	32.05872437	34.99654687	37.73267848	40.57173018	43.38182349	46.31555517	49.48473533	52.89436563	56.7125556	60.96754158	65.70510062	71.22772261	77.94997078	86.14754827	96.90664546	111.2163922	133.351724	178.0275767	499.279279
10500103	North Barents	gas	gas	BCFG	120	0.95	BCFG	0	2560.274381	15905.18943	22146.51174	27400.67563	32134.00282	36447.5086	41084.78921	45430.76628	49889.54409	54525.23906	59356.1464	64577.96433	70178.33781	76472.78963	83251.38884	90485.74933	99220.79	110239.4647	126925.8648	263196.1412
10500103	North Barents	gas	liquids	BCFG	120	0.95	MMBL	0	43.91766725	299.6623891	417.4380871	519.8368678	613.0494577	705.6580878	791.6819185	882.0998223	977.112444	1074.073853	1176.391065	1285.299145	1403.657426	1540.464708	1689.354731	1867.824508	2091.923689	2377.281055	2838.000972	7138.174874
10500103	North Barents	gas	largest	BCFG	120	0.95	BCFG	342.9123194	2817.105547	3739.603406	4504.428642	5216.338873	5894.428275	6592.974999	7297.107845	8045.969996	8831.421122	9695.08862	10629.71538	11674.27114	12885.63379	14203.96729	15804.77707	17792.43956	20454.31602	24080.52852	29715.993	39997.50981
11080101	Tertiary Foredeep	oil	oil	MMBO	2	1	MMBO	12.70607605	89.29274038	120.2435478	145.3101806	165.6662321	184.6425428	201.1985244	218.447094	233.8516326	249.9857786	266.3043104	283.420005	300.9625567	319.8755461	340.3137102	362.4747363	387.4272442	416.7685449	455.2203011	511.5401414	1068.420014
11080101	Tertiary Foredeep	oil	gas	MMBO	2	1	BCFG	9.129201184	107.7985165	148.1680183	179.7442525	209.0609256	236.9669309	264.0098312	291.4650549	319.4601861	348.0845078	380.6603849	414.2444008	451.2360073	494.3610934	542.1897778	595.9551324	658.7850178	738.6890527	848.9031661	1026.696744	2864.931835
11080101	Tertiary Foredeep	oil	NGL	MMBO	2	1	MMBNGL	0.405107804	6.072070412	8.334100982	10.19110382	11.87865775	13.53614988	15.18481941	16.81127518	18.57157263	20.36113659	22.31839436	24.39348504	26.70206009	29.30875412	32.1636369	35.66127971	39.7601483	44.88869422	52.134447	63.90635704	183.350832
11080101	Tertiary Foredeep	oil	largest	MMBO	2	1	MMBO	3.498499199	16.42984413	20.46858874	23.80056095	26.71618146	29.54824457	32.34978437	35.25803859	38.2203341	41.47490124	44.88567248	48.63407625	52.90962992	57.79121406	63.38018423	70.02868989	78.41572203	89.49703988	105.0657417	131.272163	199.95638
11080101	Tertiary Foredeep	gas	gas	BCFG	12	1	BCFG	144.2000617	953.6181118	1246.731825	1475.456677	1666.746968	1832.752043	1993.033095	2154.886173	2302.38415	2448.956611	2599.934311	2750.610594	2910.074232	3075.386085	3253.118914	3451.295503	3667.979427	3923.725701	4247.472154	4706.767472	8527.642079
11080101	Tertiary Foredeep	gas	liquids	BCFG	12	1	MMBL	1.887270424	13.8147856	18.14825128	21.40818625	24.22797945	26.80288109	29.31863282	31.75021518	34.04477978	36.34855383	38.79336137	41.33192257	44.06489371	47.00865396	50.09079686	53.73387642	57.77371462	62.73918582	69.2807767	79.57858682	156.5352497
11080101	Tertiary Foredeep	gas	largest	BCFG	12	1	BCFG	33.54107997	153.5191272	185.0929035	210.2534681	232.1961992	252.2596779	272.1926429	292.6238444	313.6492135	335.8408577	358.3283614	383.2688354	411.2857844	442.6498783	477.8837472	518.9719346	569.4834775	634.4941521	727.6294079	877.7779134	1199.969804
11080102	Foreland Slope	oil	oil	MMBO	2	1	MMBO	2.107485756	11.28488788	15.16143852	18.39228486	21.35914721	24.21517858	26.9343977	29.72495446	32.627553	35.6433417	38.84271858	42.24560243	45.97592078	50.21620858	54.88346412	60.40826364	67.32521701	76.90696738	90.86690171	115.4772521	344.40782
11080102	Foreland Slope	oil	gas	MMBO	2	1	BCFG	1.616254828	12.83414724	17.39185857	21.21372752	24.76193909	28.10867693	31.51534057	34.8872967	38.29123802	41.99778805	45.89219795	50.12806855	54.64238445	59.78267571	65.68541248	72.89157763	81.92035737	93.75452432	110.4416639	142.7860635	455.7700765
11080102	Foreland Slope	oil	NGL	MMBO	2	1	MMBNGL	0.080536065	0.717981584	0.980726902	1.201408167	1.412633459	1.614116096	1.817856793	2.017591804	2.231117801	2.450801111	2.684070572	2.948549445	3.228128247	3.552688803	3.909988438	4.362440661	4.924651949	5.669246549	6.765094404	8.722882165	37.24869449
11080102	Foreland Slope	oil	largest	MMBO	2	1	MMBO	2.107485756	4.789096099	6.064349037	7.191911678	8.264935364	9.303354958	10.42632548	11.57767416	12.86035782	14.22389645	15.8202554	17.55495668	19.49931615	21.80595543	24.61425826	28.04567292	32.68656908	39.07875896	49.20079973	69.6579557	199.8438813
11080102	Foreland Slope	gas	gas	BCFG	12	1	BCFG	624.1404322	2728.52348	3399.063739	3906.609645	4317.098034	4713.529809	5086.523131	5435.214917	5789.759701	6140.574474	6500.575336	6888.387026	7289.954557	7717.727202	8171.650149	8679.216135	9222.846	9893.853017	10723.33645	11979.81549	22004.92662
11080102	Foreland Slope	gas	liquids	BCFG	12	1	MMBL	4.572628175	24.12716752	30.25988972	35.10419984	39.48712754	43.73755327	47.75397585	51.65509234	55.67982379	59.99088694	64.25477752	68.75405244	73.64888733	79.2777328	85.12632396	92.25541323	100.7175448	111.2159741	125.306011	147.8954018	307.9645073
11080102	Foreland Slope	gas	largest	BCFG	12	1	BCFG	87.69716597	359.0847163	439.6154618	503.6719638	563.429456	618.3931964	673.2128573	727.2430263	784.5462714	845.5302229	910.0831354	978.8141995	1058.115041	1146.083154	1246.190583	1361.003359	1505.432197	1689.376789	1939.152326	2324.38803	2999.681315
11080103	Subsalt Jurassic	oil	oil	MMBO	7	1	MMBO	7.068259733	25.58638417	32.63138805	38.63819678	44.25850585	49.75466392	55.51084522	61.14803191	67.15249494	72.98673966	79.33822381	86.07302268	93.26450286	100.7440607	109.2403116	118.7254877	129.8763137	143.3364911	161.1932398	189.7432254	458.2113748
11080103	Subsalt Jurassic	oil	gas	MMBO	7	1	BCFG	6.528068594	34.9543116	45.75292263	54.85756731	63.41863979	71.66137515	79.97048382	88.94618806	97.9715667	107.2075268	117.0697752	127.3354466	138.8066151	151.0132145	165.076745	181.2174613	200.3558224	224.0821291	257.0319008	309.7900689	941.5540904
11080103	Subsalt Jurassic	oil	NGL	MMBO	7	1	MMBNGL	0.270733508	1.934348845	2.570395517	3.114835297	3.62003718	4.121187687	4.594081224	5.116968101	5.649270934	6.236818128	6.824070174	7.480995498	8.192252608	8.928068325	9.801258982	10.83212268	12.0572494	13.63036413	15.78472607	19.30165261	70.33234158
11080103	Subsalt Jurassic	oil	largest	MMBO	7	1	MMBO	7.068259733	11.38664344	13.18635736	14.76867577	16.22765539	17.6579472	19.1347292	20.66400034	22.28143851	23.99188564	25.84517009	27.95302538	30.28427282	33.03717696	36.36967869	40.23037089	45.15163673	52.19033444	62.84030829	82.83028879	199.6824088
11080103	Subsalt Jurassic	gas	gas	BCFG	42	1	BCFG	97.52999929	626.5691098	836.9039926	998.2349383	1138.708253	1270.436584	1396.96119	1522.166793	1645.605434	1774.743346	1901.99347	2038.432926	2182.15924	2345.109191	2513.22491	2704.563737	2923.834302	3200.957485	3561.054671	4134.107398	9367.102912
11080103	Subsalt Jurassic	gas	liquids	BCFG	42	1	MMBL	1.658513062	17.4424923	23.3841644	28.04539084	32.28668231	36.3240127	40.02452898	43.62926217	47.45146038	51.43703921	55.69029185	59.98961868	64.77223793	69.8252787	75.39812109	81.69671747	89.00348352	98.09467681	110.0895002	130.8606242	316.6922967
11080103	Subsalt Jurassic	gas	largest	BCFG	42	1	BCFG	51.05095393	166.480569	207.815765	242.0973452	273.0451843	303.1105556	332.5914293	362.8406645	396.2071948	430.7055356	467.2581713	509.3242358	556.2322176	609.8141992	674.4704997	752.6731937	850.5567724	985.9443423	1186.627112	1565.210904	2988.865494
11090101	Foldbelt-Foothills	oil	oil	MMBO	7	1	MMBO	537.5263722	1099.7578	1243.225603	1354.505613	1455.848084	1551.510051	1640.474684	1728.909161	1817.786401	1906.517263	2000.286044	2095.908179	2195.004199	2303.463796	2414.482265	2537.275661	2679.965426	2855.671996	3079.240425	3415.131834	5890.852533
11090101	Foldbelt-Foothills	oil	gas	MMBO	7	1	BCFG	1244.490541	2685.855226	3065.431004	3370.176163	3637.329978	3878.410077	4116.37954	4347.330601	4578.985903	4811.519714	5049.912742	5293.0064	5560.917637	5844.318943	6154.49918	6497.841623	6909.083496	7398.123139	8017.44952	9012.112576	16505.56641
11090101	Foldbelt-Foothills	oil	NGL	MMBO	7	1	MMBNGL	72.87469659	158.9148082	182.5703594	200.3418522	216.0535171	231.29327	245.6353179	259.2617502	273.2227026	287.7509957	301.9030924	316.9776872	332.8927921	350.8243216	369.3158369	390.4780956	415.6016067	444.7192817	484.24539	546.9280446	1059.928287
11090101	Foldbelt-Foothills	oil	largest	MMBO	7	1	MMBO	65.33701258	154.9793801	180.3002925	200.8277372	218.4592919	235.4131597	252.8433264	270.6603156	288.5318968	307.230382	326.8989302	348.3701021	372.523825	398.3761521	428.8320987	465.3525391	508.823443	564.880424	644.1129369	777.1094765	1099.86401
11090101	Foldbelt-Foothills	gas	gas	BCFG	42	1	BCFG	1839.766867	4718.483498	5409.440737	5963.048317	6410.85125	6838.409987	7232.925645	7626.209823	8013.931466	8413.645546	8809.572829	9223.453703	9643.690939	10086.36577	10563.81528	11114.80124	11729.39296	12460.15461	13399.94573	14843.01605	28133.2802
11090101	Foldbelt-Foothills	gas	liquids	BCFG	42	1	MMBL	50.86312945	134.1079245	155.6647211	172.1185008	186.6774702	199.6308573	212.2941075	224.354468	236.4073732	248.5928002	260.9434681	273.248042	287.3026117	302.2817993	317.8502864	335.7384028	356.5598155	380.5742351	412.6435161	462.9921766	887.9818917
11090101	Foldbelt-Foothills	gas	largest	BCFG	42	1	BCFG	281.0833877	739.0961224	858.318591	949.5159257	1030.151863	1109.580973	1187.105281	1264.380192	1341.506897	1424.644682	1510.873863	1602.423038	1704.748895	1816.978363	1950.201735	2100.558642	2284.438529	2516.562942	2869.840251	3428.483313	4996.961982
11090102	Terek-Sunzha Subsalt Jurassic	oil	oil	MMBO	20	0.85	MMBO	0	0	0	60.19963324	115.0283915	143.597047	168.3266611	192.4470397	216.3289288	239.7491805	264.4456338	289.2101019	316.1615544	345.8405824	376.4407683	411.6753671	449.8825709	494.4104897	550.9378412	633.4380831	1263.330226
